time,X,Y
0.076,0.9934494783691673,1.0041717876025114
0.077,0.998575867863349,1.006230875238877
0.078,0.9965032743918795,0.9981940772257825
0.079,1.0045400889733402,1.000165187942097
0.08,0.9893070638627506,0.9983397943616349
0.081,0.9974997159967011,0.997042060922661
0.082,0.9994361190422247,0.9750716018005385
0.083,1.0037548035248758,1.0123004369851876
0.084,1.0174259087191877,0.9842519824563574
0.085,1.0071450201202061,1.0060265982787957
0.086,1.0041125896196699,0.9830117647706605
0.087,1.0075269182038846,0.9994198784052958
0.088,1.0061657511175377,1.0101327593127707
0.089,0.9901329683096656,1.00458357251012
0.09,0.9968350118255409,1.003029579039209
0.091,0.994662609724223,1.0017488695559282
0.092,0.9953560614639834,0.9895101477362171
0.093,0.9887101447379911,1.0150247467956768
0.094,1.014858990615785,1.0007002347571423
0.095,1.0219318435949,0.995241221126845
0.096,0.9809340746253614,0.9876924787149554
0.097,1.0044271896437746,1.00847038885533
0.098,1.0041240895505903,0.9919987619059951
0.099,1.0032435446600467,1.0089001772360875
0.1,1.0027992815680222,0.9839397061126915
0.101,1.0077019147905006,0.9862105525279131
0.102,0.9954754057522635,1.007541860052752
0.103,0.9893770219943532,1.0069904542356585
0.104,1.0219519698632904,0.9866696174224725
0.105,1.0144694131507956,0.999151748753084
0.106,0.9861023328433748,1.0022513303270901
0.107,0.9949218375806909,0.9905559270699075
0.108,1.000631586638045,0.9970636639804249
0.109,1.011043665094893,0.995855798074712
0.11,1.0027573355451826,0.996950606488663
0.111,1.0054639579980729,0.9920313311290312
0.112,1.0077640804314494,1.019825404722642
0.113,1.0048033520762243,0.999235188409493
0.114,1.00078290014074,0.9949658774530724
0.115,0.9918791518656225,0.9834790068477783
0.116,0.9877384400676873,0.9906677430679083
0.117,0.9875644445752607,0.9903038197831129
0.118,1.0103009302143586,1.0041981632918513
0.119,0.9900704550456121,0.9918264214844255
0.12,1.0068260385706107,0.9954306596882101
0.121,1.0094995561013436,0.9960294126723187
0.122,0.9847744603177431,1.0074403546555168
0.123,1.0057457386887891,1.0059815012010325
0.124,1.0042809723566157,0.9885973058421944
0.125,0.9923546523807129,0.9890188156785747
0.126,0.993839301426813,1.016321241164691
0.127,1.0180151100389916,0.9994111063118856
0.128,0.9883542807710166,0.9934146012875779
0.129,0.9998950576923085,0.9972649357423022
0.13,1.020831191230863,0.9971379490416349
0.131,0.9891187257137689,1.0058308114725882
0.132,1.0034998534693056,1.024754433785824
0.133,0.9999703259689835,0.9910882210716356
0.134,0.9974153839900936,0.9903692624966068
0.135,1.0079125099739252,1.0069071475850457
0.136,0.9941474570236835,1.0008472143365212
0.137,0.9945670132583052,1.0029891142350638
0.138,1.0010524942458436,0.9941515180939322
0.139,0.9919350691707078,0.9974663145183311
0.14,1.0014305348036818,0.9780987279130591
0.141,0.9948537895604568,0.9948339902168788
0.142,1.0011335369279029,1.0203221450462698
0.143,0.983093233724392,0.9906160616451176
0.144,1.0049652916639846,1.0183640879309726
0.145,1.006949262248046,0.9963025458432921
0.146,1.0187528383880142,1.0020345280214715
0.147,1.0137935770719837,0.9997534629774325
0.148,1.0132168365659644,0.9964299198926496
0.149,1.0043732050199754,1.004169703607671
0.15,0.9829987750239009,1.0003113110701198
0.151,0.9860553426149004,1.00212268706926
0.152,1.0057263973951296,0.9882872013471493
0.153,1.0005889524948408,1.0042074076597134
0.154,1.004891057184527,0.9912871303902698
0.155,1.0003328910623626,0.9992020209792178
0.156,1.008253003759189,1.0136400847056048
0.157,1.016484168076226,1.0044199409143009
0.158,1.0143175954433838,1.0062780596481864
0.159,1.0040776778958305,1.0093864273343234
0.16,1.0141283719151395,0.9985998822813207
0.161,0.9895415972615195,1.0121154392035374
0.162,1.0127630068377904,0.9865924508818198
0.163,0.9991042678334116,1.003618400505004
0.164,1.0034256501580057,0.9975752079893949
0.165,1.0065486572896325,0.9918607077508301
0.166,1.0074533084737813,0.9896354278130244
0.167,1.0048499199360383,0.9982652025985548
0.168,0.9984713447057679,0.989835697995615
0.169,0.9992932315668728,0.9994973820607241
0.17,0.9868065891516203,0.990946214035072
0.171,1.0033673410664865,1.0057312502184297
0.172,1.0028867670239487,1.0156947990785146
0.173,0.9864315165956162,0.9894873051166352
0.174,1.02509951525538,0.9953460287047835
0.175,1.0123330860440845,0.999022423950223
0.176,0.990622340212455,1.0046447496124156
0.177,0.9911088227298478,1.0103621077580809
0.178,1.007317139185439,1.009834737344414
0.179,1.0019471703794267,1.0088385221169391
0.18,0.975798856795539,1.0016546558041506
0.181,0.9885070439822689,0.9916819752689915
0.182,0.9867879394836874,1.010584844963823
0.183,1.0037173049759427,0.9902128686541602
0.184,0.9938760783015771,1.0105063724330392
0.185,1.0002090736258158,1.040961573328475
0.186,0.9758280620788232,0.9997859012147396
0.187,0.9989526679123273,1.0118149383173323
0.188,0.9797603088732573,1.012291561153077
0.189,1.0052302536356612,0.9919396265107097
0.19,1.0198368243106277,0.9943159820101721
0.191,1.0086480521771797,1.0108522588949056
0.192,0.9979463219744609,0.992739766487271
0.193,1.0027353848026743,1.00469115003456
0.194,1.0058633960714072,0.9989480665948559
0.195,1.0020395701090898,1.013278463143786
0.196,0.9970567096613008,1.0176555375409349
0.197,0.9999278214415556,0.9893630035343365
0.198,0.9962012565974601,1.0095845651085023
0.199,1.0041623098617802,1.0081579397911025
0.2,1.005332235850701,1.003991924973353
0.201,0.9811316700798871,0.980177102099163
0.202,0.9882559723701034,0.9840334672412069
0.203,1.0001798721503647,0.9965217357036392
0.204,1.003463272600645,0.9970801623088608
0.205,0.9911277845989038,1.0014073692817715
0.206,1.0070104725319013,0.9900509004249181
0.207,1.0053772436038497,0.9859404541366101
0.208,1.0002403386488297,0.993558497784963
0.209,1.0131385363608154,0.9967302138247642
0.21,1.0041956042019957,1.0072412297432776
0.211,0.9892275247840929,0.982451980933404
0.212,0.9809288952812528,0.9895219214448392
0.213,0.9878897668560254,1.0201351169350086
0.214,1.0024677646760862,0.9891707623600341
0.215,1.0006932052621649,0.9927342479400421
0.216,0.985728088277302,0.9951672206778955
0.217,1.0098783559817497,0.996996593659066
0.218,1.0072712095696248,0.9934467285260112
0.219,0.9895101761049381,0.9912688864406615
0.22,0.9975691802023332,0.998495450307194
0.221,1.001548894448838,0.999380401397529
0.222,0.9862262860221815,0.9924652072939915
0.223,1.0067576031355403,0.9796081963414622
0.224,0.994495954489668,1.0028670898729684
0.225,1.0003842375206444,1.006088114920736
0.226,0.9839589646107231,0.99766227573469
0.227,0.9997636488982535,0.999675812081292
0.228,0.9945858360519396,0.9960068667614272
0.229,1.0171476856653834,1.011728765524527
0.23,0.9890690388710798,0.9984069693610561
0.231,1.0077721619313642,1.0046783405091024
0.232,0.9977550813043582,0.9823067862233957
0.233,0.9916692161203716,1.0073917547124807
0.234,0.9902775105319986,1.0285114848332162
0.235,0.9890792563983678,1.0066435215088518
0.236,1.0029864416690293,0.9916746596983369
0.237,1.0038400380207084,0.9933533061993562
0.238,0.9838279138430472,1.003518444651713
0.239,1.0123375374418413,0.99078881818878
0.24,1.0086395872225458,0.9940527670145081
0.241,0.9975871411209892,0.9983056903999845
0.242,0.9983449253005822,1.0060838974951598
0.243,1.0077283134889299,0.9903951158596352
0.244,0.9882871639327453,0.98848336171878
0.245,1.0140394413664957,0.997550158366971
0.246,0.9983619030506083,1.0146543873973146
0.247,0.9969576336748684,1.0120499073149607
0.248,1.016952678306844,0.9973005071454126
0.249,0.9991873060993741,1.0015622777644446
0.25,0.9959262288071172,1.0088307809534234
0.251,0.9973308185612558,1.0200846113336972
0.252,1.0049063754611183,0.9971344168200859
0.253,0.9785803000053974,1.0129966656454323
0.254,0.9989245248967706,1.0001344992801706
0.255,1.005748163966728,0.988468114509784
0.256,1.0045303055455217,0.9882108138395969
0.257,0.9843487464224947,1.0090264367985289
0.258,0.9988471194155858,1.009201556385766
0.259,0.993671243171299,1.005563249340757
0.26,0.9980168723694819,0.991915918932447
0.261,1.008934190636466,0.9802776953010188
0.262,1.002014250926149,0.9956959675057305
0.263,0.9975500405786318,1.0132961635477868
0.264,0.987821341691853,1.0006382954424586
0.265,1.002352384268679,1.0108048030261585
0.266,1.001365039846366,1.0032285238106031
0.267,0.9994911760337087,1.0164357604014334
0.268,1.0110232388084013,0.9869017791066446
0.269,1.0121994317572482,1.0067816569668626
0.27,0.986364023121292,0.9995318001046352
0.271,0.9871362973828832,0.9886361708590747
0.272,1.0073745028492709,0.997274748749469
0.273,0.9973646965530651,0.9933278601446268
0.274,0.9965763145599118,0.988786542054603
0.275,0.9913677764388091,0.996212287081607
0.276,0.9995067011363108,0.9941424037850493
0.277,0.9948614163385209,0.9781317058596424
0.278,0.9991880452645906,0.9872674271256665
0.279,1.0106171201236633,1.013653928637335
0.28,1.0027783034803925,0.9995066178837755
0.281,0.997265578120964,1.002298384802104
0.282,1.015984953274659,1.0084458144909711
0.283,0.991552856542064,1.0087826153884027
0.284,0.986299103107666,1.005451846108672
0.285,1.0163079308901908,1.0025012023277784
0.286,0.9900053116050387,0.9822315517018511
0.287,1.0066033765877238,0.9756894062203257
0.288,1.005124139570537,0.9852020407259898
0.289,1.007787378712494,0.9895969442542731
0.29,1.0036043089947964,0.9876900245029704
0.291,0.985196340068367,1.0090955098586911
0.292,0.9868168743399433,0.9826986347081323
0.293,1.0126916101236125,0.9893217394648615
0.294,1.0046162757480914,1.0019271066516628
0.295,0.9844679121385133,0.9953148111642277
0.296,1.0134514378776363,1.0031166870682289
0.297,0.9966399366879437,1.0018155527132089
0.298,0.9832824125709749,0.9909979642670698
0.299,0.9982403481024216,1.001537181448883
0.3,1.0077638737425054,1.0048930950258392
0.301,1.0171217416394756,1.0126729117254745
0.302,0.9883228053060158,1.0113356931730226
0.303,1.0077369786986028,0.9866547225363771
0.304,0.988827371466535,1.0019517706056633
0.305,0.9959167261283829,1.0140131105230317
0.306,0.999778465565046,1.0144879877032473
0.307,1.0254727208338357,0.9903409058692731
0.308,0.9988982469044599,1.0025939485942126
0.309,1.0022085302515982,0.9979226706768134
0.31,0.9995491388092141,1.0056603412254825
0.311,1.0004749809932771,1.003138453552426
0.312,1.0026821104050596,1.010374673152812
0.313,0.9825628585608424,1.0033249301864555
0.314,1.0023491274829093,1.0126065594076685
0.315,0.9972458439542218,0.9937937025028584
0.316,0.9889116448264026,1.002121023821206
0.317,1.001724879233277,0.9975668496807333
0.318,1.009363010190917,0.9993295244112482
0.319,0.9994785084546444,0.99976164157045
0.32,0.9973862210695036,0.9952478737266752
0.321,0.9932456092460965,0.9829740626866991
0.322,0.9793790042079366,0.9905484222961285
0.323,0.9942773013201773,0.9949506596019797
0.324,1.0006853787218437,1.0005890536763804
0.325,1.011998393328782,1.0109477735765704
0.326,1.000194630420097,0.9966040115069149
0.327,0.9877090455056478,0.9886738652018335
0.328,1.0154119525877037,1.003217586526811
0.329,1.0026088129788733,1.0054692919779251
0.33,1.0023069114782917,1.0087711336325007
0.331,0.9958399404945613,0.9909897280000108
0.332,1.0115474346254614,0.9834277828740671
0.333,1.0005187268230917,0.9928772807575922
0.334,1.0138405489841336,0.9932341422838449
0.335,1.0033335504938112,1.0007004923538845
0.336,1.0045300403488395,0.9992629843307891
0.337,0.9910981690926167,0.9922324668470875
0.338,1.0145002170554602,1.011708090387629
0.339,1.014409780783965,1.00095210200729
0.34,0.9928811374477221,1.01110483521834
0.341,0.9945057483314662,1.005249308366428
0.342,1.0025524019255363,1.0088478885712513
0.343,0.994397017403244,1.0092824881760456
0.344,1.013686205460533,0.9990478174210222
0.345,0.9904367865101058,0.9952128644749533
0.346,1.0026209674049393,0.9946655763141541
0.347,1.0276866376301197,0.9943164545830012
0.348,1.005111514168881,1.0211086788709065
0.349,0.9934013687348611,0.999346446211835
0.35,0.9774890314041007,0.9912549793350175
0.351,1.0107949351233738,0.9992079229696859
0.352,1.003413113350135,1.0049268056936702
0.353,0.9985158590429324,0.9841369540347561
0.354,0.9878967148692461,0.9978759250124417
0.355,0.9975857622239709,1.0029312149329628
0.356,1.0034859461769665,1.0056458676549869
0.357,1.0052981230990092,0.9874093764116201
0.358,0.9805605025984567,0.9976594935333601
0.359,1.0057015819569772,1.0209873219250851
0.36,0.9926223854820861,1.014443726631553
0.361,1.0016341638256858,0.9981155806705186
0.362,0.9805614185772532,0.9933620065939536
0.363,0.9892036138141507,0.9980285310791238
0.364,1.0122618401749024,1.0029427396915498
0.365,0.9902841015916913,1.0013675126512094
0.366,1.0099811659459808,1.0108546821264635
0.367,0.9996242136239878,1.0167786940492538
0.368,1.0067967401042253,0.9843567175794372
0.369,0.9912204679588598,0.9997211600384758
0.37,0.9905050419006007,1.0173082684798342
0.371,0.9717087403114093,0.9978787966710372
0.372,1.011916677192425,0.9824995429537517
0.373,0.9826600656384792,1.0087656001481762
0.374,0.9934176982649211,0.998514576369894
0.375,0.9924026495102886,0.9881993539967215
0.376,1.0073622152302866,0.9946287946802032
0.377,1.0079020101646872,0.99164421913234
0.378,1.0154243754819394,0.9948561218485165
0.379,1.0023704572303413,1.0041554195362266
0.38,1.0100577901728447,1.0046249981036628
0.381,1.0018328847469857,0.9961704377267339
0.382,0.9932491416936131,1.010618896677227
0.383,0.990946195075116,0.994074265067723
0.384,1.0081569925329104,1.020597351382921
0.385,1.001684367089564,0.9916745513266315
0.386,1.0043159293739865,0.9966532934673166
0.387,0.9908115991121899,1.0106012350030775
0.388,0.9967360483866035,0.9823568774752904
0.389,0.9954055226453336,0.9878630841334012
0.39,1.0034195447706522,1.0120933671329642
0.391,0.9987840395614884,0.9927591487759395
0.392,0.9982404065817915,0.9916068299065169
0.393,1.011526348050854,1.007891601655776
0.394,0.98738031531922,1.0015944189392518
0.395,0.9919884613528349,1.007016992123903
0.396,0.9950355255156013,0.9965923055349122
0.397,0.9914259437032964,0.9940876035668927
0.398,0.993668711713341,0.9907124511829499
0.399,1.0043811239755007,0.9858475998963875
0.4,1.0139275701308343,0.9951531011635251
0.401,1.0069327807988098,1.0058693664365554
0.402,0.9961687744824989,0.9966638641126278
0.403,0.9989943641836798,1.0035898376870485
0.404,0.9988903472619143,1.0095504733897893
0.405,0.9965321277607964,1.0053802330122228
0.406,0.9862965914233208,1.0084564154061473
0.407,0.99162973463974,1.007908520028275
0.408,0.9969841177558267,1.0021652639401224
0.409,1.0008342441548055,1.0006142108103944
0.41,0.9870374448230519,0.9943428336624452
0.411,1.0055107545432234,1.00396407824704
0.412,1.002846692795735,0.9815838220128785
0.413,1.0021722012728773,1.0089397293844555
0.414,0.9962916684516201,0.997575131887286
0.415,1.0063585810484998,0.9944340103943006
0.416,0.9973075023145528,1.003507783489204
0.417,1.0012280852806985,0.9980247281059349
0.418,0.9941207439747608,1.0056433040496833
0.419,0.989490555084059,1.002073364824947
0.42,0.9895525379078156,1.006306732152385
0.421,1.0081782457685124,1.0185838069463902
0.422,0.9967807984205794,0.9842994231978608
0.423,0.9853831878276713,1.008044725732524
0.424,0.9824752734741206,0.9790381028340094
0.425,1.0182399997774934,1.0133763153982653
0.426,1.0136301067452473,0.9955895972170004
0.427,1.002460914521101,0.9967063635667367
0.428,0.9969641972692436,0.9921634470787852
0.429,1.003711210562444,0.9965913856872962
0.43,0.9929930907982906,1.0040092768893607
0.431,1.0017639766365556,1.0081882178236439
0.432,1.0143279640408394,0.9848973475909458
0.433,0.9973405105269209,0.9962832787399839
0.434,0.9972606313711403,0.9958071702314414
0.435,1.0067422678100457,1.0014470281282826
0.436,1.0026573442693425,0.998779502717946
0.437,0.9938200278708275,0.9979860627588083
0.438,0.9886689422168315,0.99432416949815
0.439,1.002687661081762,1.000163688961433
0.44,1.0050845002763602,0.9972562015776901
0.441,1.0026805000793861,0.9971231294905133
0.442,0.9961359690270247,0.9894983278260531
0.443,0.9936582438933589,1.0068384213071884
0.444,0.9939395197058047,1.0003225253899968
0.445,1.0072020471209178,1.022401407492946
0.446,1.0061920281015297,1.0033154578225791
0.447,0.997082392321254,1.0027593252244518
0.448,1.0173825062738227,0.9993981996259884
0.449,1.0161597144481447,0.9964790151027455
0.45,1.0053029865889505,1.0059932778652236
0.451,0.9946564104617134,0.9999948556552662
0.452,0.9985568794895154,0.99055707977955
0.453,0.9999362595863786,1.0010750628847502
0.454,1.0025311432248312,1.0092258871901152
0.455,0.9843924851365812,0.9987446956485964
0.456,1.0047522153130164,1.0099761529536455
0.457,1.0010663564808755,1.004273321525656
0.458,0.9996520474478833,1.0051218773360053
0.459,0.9940484582141682,0.9905035746904588
0.46,0.9823516816812219,0.9923203568626539
0.461,1.0025394998732744,0.9894108487422051
0.462,1.0155648875900252,1.0098133557379525
0.463,0.9994116231741648,0.9982030960821578
0.464,0.9988168290337472,0.9960050092500736
0.465,0.9980531727200688,1.0079651875859992
0.466,1.0026919129624015,0.9881375630709371
0.467,0.979895546645888,1.001214598637855
0.468,1.0070388324399366,0.9963873706507345
0.469,1.000326894241764,1.0054197154379236
0.47,1.0051998244010663,1.0105764739591592
0.471,0.990607688202173,0.9990625836887677
0.472,1.0019954337266412,1.0139530325353892
0.473,0.9952657135711289,0.9934849466828205
0.474,1.0019571429587812,1.0107210379822094
0.475,0.995028307931007,1.022026188793203
0.476,1.01554719755253,0.9853046743351033
0.477,0.9986271261771802,1.0097405856156823
0.478,0.99204801267139,0.9866217653257426
0.479,1.013186481975145,0.9924527682139126
0.48,0.9894428490552356,1.003917429679185
0.481,1.0081338162687885,1.0005146341336402
0.482,0.9910343140500477,0.994640018933924
0.483,0.9788309028262108,1.0014623956438036
0.484,1.0041688790505843,1.003796450648836
0.485,1.0003470291883245,1.0204327803055773
0.486,0.9925188512871816,1.008519263339308
0.487,1.0091447229551889,0.9899530896245864
0.488,1.0059971738978974,1.0040220569892013
0.489,0.9962338087628678,1.0102341391041996
0.49,0.9851598074830142,0.9905738755737488
0.491,0.9982945953519806,1.0002873820715188
0.492,1.0060646776838682,0.9821766160612962
0.493,1.0130224341900753,1.0056626217503035
0.494,1.0090615844027035,0.9976254816268998
0.495,0.9928270408637211,1.0041958348299782
0.496,1.0096337889235494,0.989461110153007
0.497,1.0038550391406047,1.0063821294956021
0.498,1.0029734363219465,0.9872356297840259
0.499,1.0003266470053456,1.0075988215460288
0.5,0.9880539148332106,1.004291517961865
0.501,1.0146334991353037,1.0015224063450892
0.502,1.0096054098020153,0.9928687146831001
0.503,0.9867045755927961,0.982633880096347
0.504,0.9928064503583331,1.0074803542686364
0.505,0.9944321218737896,0.9988453617985263
0.506,0.99456154636992,1.0137085064856368
0.507,1.007530769905688,0.9780003531541539
0.508,1.0137295627808753,0.9918634531065846
0.509,0.9877330121899262,0.9996266490566834
0.51,0.9776791867504963,1.0021648936208054
0.511,1.0117208099275616,0.9990024467811762
0.512,1.0083224962209187,1.003550262363217
0.513,1.011215992153201,1.0078819495837237
0.514,0.995936468407231,0.9866651061829402
0.515,0.9988425586822371,1.0300750697118215
0.516,0.9979850893737734,0.9844010286947765
0.517,0.9897319396928382,1.010119257110448
0.518,1.011596549088473,0.9897415461223751
0.519,0.9945833761534111,0.9979446345308515
0.52,1.0055158501803603,1.003479340768159
0.521,0.9946122728238459,1.0048471542867345
0.522,1.0005335092930976,1.0145142678801302
0.523,1.0147431781577785,1.001459465008987
0.524,1.000916693184162,0.982080135864811
0.525,0.9934917789975632,0.9979463330819748
0.526,0.9850894699318712,0.9869190081151895
0.527,1.0117128408300113,0.9879449507178351
0.528,0.9994281585258284,1.0033052927768376
0.529,1.0062627215051958,1.0111503367317844
0.53,0.9854954520630349,0.9921826827687508
0.531,0.9937217250277746,1.0093922077056021
0.532,1.0214645725787643,1.0060124703401672
0.533,1.0229550187087204,1.0085990380018715
0.534,0.9958586909214494,1.0054272770172867
0.535,0.9913974623193761,0.9941308191157849
0.536,0.9827859163248491,0.9990129848757857
0.537,0.9859521257226078,0.997282555226178
0.538,0.9869680378969509,1.0064419543731895
0.539,1.0163015613387838,1.002554536969373
0.54,0.9805392960721613,0.9962770226644037
0.541,1.0092252718177324,0.9974436409009098
0.542,1.0074551409884691,0.9961850451343077
0.543,1.0145824248285338,0.9960458348712657
0.544,1.0205600215147028,1.0041538747663408
0.545,0.9986029944931073,0.9956058686124026
0.546,0.989079295501106,0.9911681557838707
0.547,0.9869787974706344,1.0018415347164074
0.548,0.9971561634651699,1.0003654599081873
0.549,1.0129200303846895,1.0098545165866302
0.55,0.9989705674366822,0.9969558681471005
0.551,0.9933316762302162,0.9839302437680887
0.552,1.0026527809181025,0.9871218301452055
0.553,0.9934292529511697,0.9902394417248717
0.554,1.0149646255434486,0.9933385324724721
0.555,1.0118266089544072,1.0072418101459104
0.556,0.9916676522878598,0.9741042268261781
0.557,1.005357023163588,0.9905713765521732
0.558,0.997805065957445,0.9875908669415651
0.559,1.0132670345094745,0.9898649818503961
0.56,1.0058603052662352,0.999948009972443
0.561,0.987259596176089,1.0089212750363508
0.562,1.0007396647849984,1.0018937835705455
0.563,0.9944387491455019,0.9906090600359208
0.564,1.0029700627909328,1.0009876922156045
0.565,1.0119099254055355,0.9909781371395525
0.566,1.002504574784106,1.0096651147506146
0.567,1.0038556715887903,0.9872812121338854
0.568,1.0135142960541452,0.9981572094099657
0.569,0.994540125879826,0.9987836602868043
0.57,0.9987663840016017,0.9979388358333374
0.571,1.0049057203916727,0.9910251893047208
0.572,1.0049081659292725,1.0144768127987496
0.573,0.9889371109440828,0.9993275634325498
0.574,0.9898843125931354,0.9919756199278466
0.575,1.0089805754222434,0.9997694051288987
0.576,0.9939321401678012,0.9991147254119455
0.577,1.0117375937206787,0.9969384782207903
0.578,1.0036972688849637,0.997170283578254
0.579,0.992170600186455,1.0032270663755933
0.58,1.0032788914646733,1.0082058320112988
0.581,1.019725330217925,0.9871640532827316
0.582,1.0073104881454045,0.9845847013159864
0.583,1.0134404520070739,0.9753697694012808
0.584,1.0048731688973012,0.9896245592740881
0.585,0.9960366903061946,0.9992845531061356
0.586,0.9961617486323181,0.9864159290502403
0.587,1.0055429944721328,1.0049831052838267
0.588,0.9939350674808272,1.0049591303606242
0.589,0.9989274168075296,0.9933732011835127
0.59,0.9950069639217052,1.0208169220711236
0.591,1.0025144271009594,0.9796153950114154
0.592,0.9983832451793266,1.001679984894108
0.593,0.9924386607125996,0.9885124021661915
0.594,1.0001494308823493,0.990329902595975
0.595,0.996307727459675,0.9969343941060977
0.596,1.0008062668076803,0.98271608750452
0.597,1.005223855668862,0.9880853968698942
0.598,0.9939062775758368,1.0020008235636455
0.599,0.9972442405933993,0.9659205961887228
0.6,1.0044539812291637,1.0180184824506402
0.601,1.0012976115554786,0.9929653767436999
0.602,1.0027572292477045,0.9927723237468281
0.603,0.983384090528907,0.9985152518565652
0.604,1.0012122704102226,0.98223832451058
0.605,0.9952727641553458,0.9908133923683355
0.606,0.9961135498994323,1.005869843802677
0.607,0.9888256650660957,1.0042896008247528
0.608,0.9921690344984887,0.9898142061011177
0.609,0.9996011462491288,0.9955371636157627
0.61,1.005767246022341,0.9881078098706834
0.611,1.0049479199150266,1.0024591787894843
0.612,0.99394482144152,1.0063055636958584
0.613,1.0013690156727093,0.9903761692914483
0.614,1.0066688564781883,0.993838565857003
0.615,1.0015140844562322,1.0010257398428848
0.616,1.000021239156585,0.989226217277197
0.617,1.0019556001395085,1.0083826618899003
0.618,0.9950027929522293,0.9901802811029831
0.619,1.0047352405366987,1.0196775038631058
0.62,0.9964946440619009,0.9966734899985763
0.621,0.9997326597228138,0.9716817366328911
0.622,0.9991966329440274,1.0186068322248705
0.623,1.0050981042778941,0.9975127576983048
0.624,1.0042182394233135,1.0066013070172664
0.625,1.0159475487436096,0.9973282391400339
0.626,1.021826280498136,0.9947254376636697
0.627,1.0097476983690923,0.9937048395181279
0.628,1.0007270461395041,0.9907414435913181
0.629,0.9925121105688196,1.0017309915182853
0.63,1.0056011445892519,1.01041575143478
0.631,1.0074919024115907,0.9961564822039812
0.632,1.0005218116521164,0.9988243217180028
0.633,0.9928024984417745,0.9862023808405815
0.634,0.9960866670370772,1.0054288746827127
0.635,1.0103227073730483,1.0139171685586374
0.636,1.0055389507699428,1.007441363523115
0.637,0.9913724520733205,1.0111819113126739
0.638,1.010992072377454,0.9766533132753873
0.639,0.9983510165455736,1.0071329690766657
0.64,0.9990785554987323,1.0040617097405111
0.641,0.9986223650989376,0.9996297170767876
0.642,1.012328293352549,1.0178397628091147
0.643,0.994985121349351,0.988108454105326
0.644,1.0015878822723534,0.9936279825993245
0.645,1.0003161560125167,0.9810156919478679
