Latitude,Longitude,Altitude
33.82387295593571,-84.48066062434746,202.8726454033474
33.780367693715796,-84.4851280928367,202.75028384127444
33.75078638477535,-84.54193656245647,202.79953359155442
33.776886065527684,-84.36208585573588,202.77756488816627
33.855184217873806,-84.44471634313147,202.88702943928075
33.8733617926631,-84.3907202408081,202.78593474066426
33.801868797733725,-84.29624528839477,203.01896857621495
33.71621054721252,-84.23900120575267,202.83497674723907
33.716572543729214,-84.28272371919222,202.88102071210818
34.017179658045464,-84.29065908955312,202.96149907993873
33.656873854381246,-84.49023504375292,203.04423958454237
33.90440555145755,-84.33102586661887,203.06919266582975
33.69002448638304,-84.42279366243058,202.95866279305702
33.76686931089987,-84.38256261525153,203.1023516333906
33.66946316049684,-84.49728397207807,202.88175783703696
33.8572509290782,-84.39145349110568,203.0798157483962
33.904516036085745,-84.42642445588719,203.24475321212074
33.81793893301331,-84.4855274503082,203.0754039511888
33.84638712285082,-84.52022540596016,203.0250372665814
33.67177089120829,-84.39586756127859,203.16042517269054
33.71445992678576,-84.4467473459232,202.97211832094598
33.871849636624795,-84.45273085001315,203.19653053819226
33.616986442783954,-84.47808696971947,203.30843561174987
33.77660495952927,-84.34800734476158,203.22467331774982
33.9681822286003,-84.46355633367997,203.13603109766223
33.65772114821586,-84.3244987771582,203.21342510684545
33.69125900286168,-84.26210005783624,203.1157803517546
33.5954191831382,-84.2728005182386,203.28367155114526
33.75624909135205,-84.30236523217052,203.31713180921454
33.71449715716149,-84.39645825857517,203.4330807720043
33.808114975069984,-84.52437644065787,203.42885069639667
33.88135498019465,-84.38206923429966,203.42982736883735
33.95935429379882,-84.36906552685663,203.4433287839768
33.7330284799432,-84.35133089495638,203.46925495218048
33.68588495347779,-84.49476250036274,203.49347716789472
33.516763812171256,-84.27107818124914,203.51975975384022
33.865472751922674,-84.45855343651324,203.5901838195676
33.788421671527985,-84.42370513681014,203.53671065624889
33.63057005646344,-84.34098007957533,203.65156698576612
33.71442818407984,-84.57407690908205,203.48281605237324
33.70910976743276,-84.21576209944865,203.46147756455582
33.69677529490877,-84.48575499248383,203.61745848560406
33.778981096896224,-84.32267009372904,203.62558276579404
33.847481144201716,-84.33573860496259,203.53132774104515
33.655087654335226,-84.54388777876378,203.59831933950173
33.82671250097637,-84.62311822392914,203.69773166702336
34.0117629832212,-84.45885309326745,203.6690742037882
33.992869772843015,-84.31536918979019,203.64454583610214
33.79878374433171,-84.40409074289805,203.94047527012316
33.83987159436598,-84.55244093141673,203.57139288745336
33.805327371549694,-84.33816894713836,203.8543418147303
33.82632103505476,-84.6355387444661,203.82864702222778
33.84206193372464,-84.36810633519488,203.90265561530336
33.728414873039085,-84.38677128160316,203.74789684470653
33.68488401590587,-84.2657713708759,203.82270633923423
33.74809281585906,-84.36893195794288,203.90684816349375
33.74486825434484,-84.27876792147052,203.8880865148326
33.93280962314905,-84.4549609858209,203.8810836561762
33.79016935081878,-84.45579568708334,204.09587881534802
33.732486272336494,-84.56671810307952,204.09908989114234
33.56968498541793,-84.54169061597074,203.9614681760501
33.71843886994555,-84.43787125910801,204.03557880403147
33.845531132977065,-84.48209075612414,204.13713786577753
33.69821825885532,-84.58762059137304,204.03187510271985
33.69232004796834,-84.4809356719448,204.03029254871169
33.70328242989661,-84.26997536912091,203.9996383916525
33.74345983923128,-84.28424285874604,204.18224940106685
33.92172332018855,-84.3646036210648,204.18822947302928
33.749022215713076,-84.15699051747222,204.1490818156588
33.71945665669348,-84.46245858015129,204.07850481925348
33.74696616662955,-84.27837611003555,204.21309698823708
33.72266154151546,-84.50474867071652,204.05773055312625
33.81113079457224,-84.43117071962898,204.23113986710152
33.81162160333805,-84.23636624426865,204.24271693019435
33.8274444856116,-84.49534782596368,204.34577547848193
33.807889720514076,-84.35295385384667,204.25854086886437
33.85298137955522,-84.21978006385987,204.15651876764983
33.90884041369874,-84.42441454869368,204.2822258367589
33.693185855528476,-84.42042447342406,204.15126460175588
33.81519661688196,-84.27197703088768,204.23378989379276
33.714948619613764,-84.40840357889655,204.35449304533643
33.93281684098561,-84.26110382906218,204.30366955682632
33.83061571547912,-84.32693943804719,204.57227815931597
33.77910518923744,-84.39146241045059,204.38125183255835
33.81768583010822,-84.26178001105414,204.28088016808462
33.887652582880975,-84.43032826508701,204.62256837757937
33.80432598389006,-84.44430450404019,204.50536095218905
33.81184678188285,-84.52099455440973,204.4060173354749
33.627366167666196,-84.2976132601968,204.70186351496673
33.71392295505348,-84.50260364076458,204.60071662513144
33.68021488360004,-84.28331024747483,204.53180600785748
33.707240815885804,-84.45982687187521,204.65021940796254
33.703746403633644,-84.52344897911459,204.7307828077894
33.876889646282216,-84.42341950989655,204.51330787182465
33.78074349175836,-84.29974979940819,204.6922016119963
33.66023139469078,-84.20330222192574,204.758128411932
33.99365678574444,-84.39121772268815,204.7155316685873
33.811254615792855,-84.37590595086219,204.6442936565575
33.68205752728346,-84.28120209393269,204.76919344375554
33.9731067349327,-84.36435477661595,204.96813039466988
33.835397482229176,-84.51297224850849,204.6665549423401
33.74119943640273,-84.35995443089988,204.7938819329131
33.86875755730905,-84.46631528293146,204.68217024281267
33.68727410888484,-84.468855317134,204.71237094077136
33.78786382133379,-84.33985069271989,204.9439336872822
34.03287083996555,-84.37628496177113,204.86551358901175
33.78500983592396,-84.42994305011037,204.9899853967305
33.941325540697186,-84.30561023582496,204.8951658219097
33.89406251194689,-84.41412271820384,205.01617479773492
34.0466494513721,-84.54351144476581,205.16874287682177
33.64976798855433,-84.42804082250927,205.06950725323742
33.74670061367871,-84.44955977173485,204.77200878874893
33.80047782378476,-84.59481083906162,204.90832154964838
33.830691020633296,-84.44426877271536,205.0666384933197
33.8880418468801,-84.39820062425886,205.03431623131226
33.80802976754527,-84.60158304457809,205.0394567804541
33.54712252226912,-84.08462533820027,205.1059276046881
33.75953147915314,-84.46236424465215,205.22194801467867
33.73924513509802,-84.43316015044086,205.12747503286897
33.76297260130419,-84.51759513074752,205.4103345443153
33.74998791390155,-84.3868592155289,205.1402823482351
33.698877983690416,-84.35038374083858,205.24968776542286
33.831507290992704,-84.25238062290939,204.96900574208988
33.707667478049494,-84.32801107388751,205.1682355993176
33.83629976231374,-84.39027664328466,205.07379479736542
33.922514718183756,-84.36584606500496,205.4311203046871
33.84328551954489,-84.33973880014231,205.4742308005053
33.669875064950205,-84.40355563687677,205.21811757982658
33.59788776851754,-84.51787402242022,205.4060878439114
33.94110360764545,-84.42400045759277,205.3039891673693
33.891917839432885,-84.357024794732,205.1956128549105
33.811931989274946,-84.17582605769054,205.48457836687027
33.73568438411852,-84.421556103985,205.1087762292018
33.72712888099972,-84.18599798863688,205.4253447953444
33.76287998050673,-84.12826596048636,205.6528753478695
33.79868375665526,-84.34968222662151,205.73356363486224
33.882614718817244,-84.4156920998736,205.22560132689028
33.74056180326037,-84.17028813977561,205.67239284290469
33.84461929687992,-84.3828869792046,205.52399521057117
33.717902746081215,-84.34148074186521,205.5681208253625
33.739641028847736,-84.437259025825,205.4965620951487
33.72835633368248,-84.36909641296717,205.59989270878629
34.01330945280814,-84.31320372121218,205.7571237176778
33.725425248873535,-84.21101153466842,205.72818917127265
33.76982221344407,-84.53377823903425,205.8618346224655
33.66954314187397,-84.4410749662726,205.667793443346
33.732042007011415,-84.51803548984297,205.686645005504
33.692506814517905,-84.46362115417908,205.83066385319242
33.77946528358917,-84.28181848506614,205.68364964001157
33.861649880971314,-84.35354041845297,205.7924111668128
33.83793114207145,-84.40208113797705,205.77114518214614
33.91697948708058,-84.54601541157653,205.77260304844435
33.717022068217304,-84.18688905813664,205.86382125001003
33.64135798381309,-84.40823268670204,206.02502165305253
33.83677493776134,-84.46937431591311,206.01371440756336
33.73243701467776,-84.42557311774442,205.96116654389695
33.82537597978395,-84.28871906584173,205.8842106843189
33.86427522660986,-84.27429584602297,205.89151376712536
33.81979159277342,-84.56294804136603,205.9186234401173
33.827271394641045,-84.41956258018493,205.82162692292252
33.79688445104426,-84.53086801241514,205.94659635961773
33.81584805415674,-84.12554553922557,205.99273303515247
33.69992712092972,-84.36696303026842,206.02816432533743
33.80368343443164,-84.59947686470693,205.94533644066235
33.77368753723819,-84.3716325914344,205.81341818972734
33.56894224091742,-84.3468296521588,206.0318889169856
33.848417821231436,-84.63467839818159,206.12059087250128
33.71186413121357,-84.30430959979232,206.10966090478206
33.83014067317772,-84.3948577453094,206.0984481694398
33.80510037978018,-84.43035825470938,206.15203125325218
33.77619662354736,-84.57204977378457,206.31593899784804
33.78829056971382,-84.25293234933874,206.1252418850628
33.819673992350594,-84.27275120373527,206.18193450816898
33.88532190896197,-84.30125102082457,206.0852034176736
33.8462101820775,-84.5840463606171,206.43579128872105
33.746952212497185,-84.57419244612618,206.28480144071506
33.89981873185563,-84.4152197772079,206.24544442064536
33.74111390744225,-84.35645560760081,206.454593689111
33.69054779372743,-84.30164876154426,206.13753682939026
33.93603591318761,-84.40735123120722,206.50294039358315
33.84688834269646,-84.41020241647728,206.453079696716
33.697808699849844,-84.39135335106613,206.30180225292455
33.807452364086366,-84.4353298756818,206.55392958580398
33.82784938707852,-84.51383159462812,206.46526427563808
33.68580287230943,-84.51751706059376,206.46423836530323
33.67852628206632,-84.3759650835279,206.36768523180766
33.77198245623216,-84.35002115276956,206.46995570565466
33.80613036206824,-84.46954859199298,206.64346671938137
33.822277066642165,-84.37182831933528,206.6120938965579
33.812663598836025,-84.33099361583251,206.62373401759024
33.61479407080525,-84.28587017944143,206.42616196664568
33.727733759031516,-84.44144786149033,206.5646844362218
33.65243828909348,-84.33338193880878,206.74063710342432
33.74142165101717,-84.38060301875954,206.74284525004444
33.719685597914925,-84.46939767451073,206.6372339845839
33.65548200494319,-84.3244559682134,206.7182061487033
33.63194179476497,-84.4593046920845,206.74174660586704
33.89208159598465,-84.31704342729266,206.60543144589636
33.94872618565971,-84.46019042172698,206.6481897073028
33.69157479754342,-84.42859897292368,206.8003941374853
33.66560529144817,-84.36770692809124,206.77582381195757
33.69080516651211,-84.40549393527218,206.95076661687094
33.7977842504892,-84.44217723218213,206.9471168998142
33.66333718466811,-84.57393913306753,206.8519713219408
33.74707542260353,-84.27272399940222,206.81849850368008
33.77238821085486,-84.47655220589697,206.7805084991291
33.75214683791759,-84.34589464253837,206.84642585477042
33.63394355369,-84.18632803917183,206.86677228415903
33.92780512575961,-84.29541927648197,207.09207048743914
33.86414784184195,-84.30855993760947,207.0051627173637
33.59841529161596,-84.57154468948421,206.78750181000078
33.84188398091493,-84.36416200608085,207.0756327046078
33.75388689827678,-84.51764981340922,207.09791718212787
33.66720160338414,-84.32843576288467,207.08437688643164
33.72912340054046,-84.43846866243676,207.07120599187826
33.84532958315756,-84.58209563591618,207.1194800713515
33.66578266686908,-84.42051394649384,207.09965445563998
33.650185457377496,-84.4248243416557,207.1510657976761
33.87586986299401,-84.39947915790418,207.2431370267509
33.98771306755075,-84.47273168044063,207.19826430019927
33.80089011523604,-84.34706647489327,207.00038538416428
33.76290410364841,-84.5194714167645,207.26402825884063
33.854312680974694,-84.55822726566383,207.2649893144402
33.88349724927775,-84.35417129377181,207.25179971931377
33.82852629341454,-84.3403764616783,207.3612884197944
33.873313126454775,-84.25164382617731,207.3038965968493
33.67356529476615,-84.37134000282441,207.47342503447223
33.85323916958388,-84.3280251714269,207.13793369345322
33.642451715528985,-84.49210586974297,207.35772466000603
33.82905559084947,-84.31366250598491,207.24927277765948
33.74807432547962,-84.44419082146923,207.3452989104175
33.88217782921485,-84.44336208397036,207.38214222841512
33.579446148862104,-84.44268714282593,207.49946561227128
33.79327204441692,-84.33262212715903,207.27238305692404
33.74129279670963,-84.31594909344074,207.4640838518121
33.84021465724919,-84.48228088464779,207.31216047788666
33.62679089897848,-84.55152812831426,207.53780811782326
33.71833617845839,-84.29001912007094,207.60510884508932
33.8171510756511,-84.4256514398076,207.69163848350038
33.66259929927505,-84.48795147612475,207.57566490661654
33.73109969936187,-84.55188731966898,207.62179931269517
33.88438957032672,-84.3539535414949,207.58999709417395
33.91909020988397,-84.46012607827774,207.59937399750322
33.66778849136083,-84.51393365336986,207.51597343248562
33.77283681492127,-84.51687283344879,207.59837255348125
33.96413066817022,-84.42057361724201,207.62227885875924
33.96332329814409,-84.51965607280884,207.62174317283723
33.96661921536003,-84.4218772655528,207.70584009631847
33.79715820058446,-84.51896263581,207.7203622943375
33.72792690410056,-84.42168627441063,207.48274370869044
33.59466719492732,-84.51365051653518,207.75069791396055
33.848740872628376,-84.3664289273391,207.75979040757622
33.85342112361714,-84.28728133190681,207.809903845851
33.8587753846015,-84.32171530594859,207.8546417411452
33.66786961873031,-84.44926553335624,207.79294653272717
33.93428893293252,-84.51224012462636,207.6962477629773
33.769718560851366,-84.41423171686846,207.7926178844975
33.72999435629012,-84.27635696925469,207.909299541601
33.641054614713546,-84.35560764422732,208.12997964677146
33.71643037790824,-84.41686181148697,207.93523191394527
33.73362921887921,-84.24833133307392,208.0472447763859
33.72648896154876,-84.26232637400868,208.09425199594986
33.699975340996055,-84.54532187578114,207.8475774672433
34.012893717876416,-84.37868694145648,207.91389915644768
33.7035712063396,-84.3181744009295,208.19779974881376
33.84800484945275,-84.40925928642015,208.17676360607496
34.0011249301332,-84.33421818589242,208.18378595848728
33.735413333630966,-84.49921844383786,208.20341780232016
33.57855702036081,-84.50584266624773,208.16053394306755
33.695196090994216,-84.29162889130693,208.02462268903682
33.58763682893661,-84.23800173776831,208.03745162164043
33.78083038066164,-84.3966250299467,208.1963198500484
33.76752456339351,-84.43753626056318,208.30596483863704
33.691387104281596,-84.55022448865557,208.29766895172708
33.727548695915246,-84.32900889071418,208.30406586768677
34.04999007243017,-84.19547396809295,208.2666262685795
33.70497726719295,-84.46991176947009,208.38506741225646
33.85774025657372,-84.36855259557557,208.16701005078335
33.70567977222578,-84.36212236422152,208.40091421413896
33.841179989212755,-84.65166492200494,208.35027568501127
33.75406011702415,-84.31943952979697,208.42039550588075
33.70347818785867,-84.42426173142867,208.28592924806605
33.81279556127237,-84.34193693667318,208.34070166943533
33.6534271723212,-84.49504916658617,208.46630870965137
33.72805874396409,-84.42710711502494,208.33708998949498
33.680640039114216,-84.38832612793273,208.53042630955565
33.73941672641606,-84.46265840461682,208.44581707113488
33.72692076088911,-84.43558111519594,208.6185535171085
33.76467244283488,-84.49143171370409,208.41493071533353
33.771969145216595,-84.33241134498381,208.63751913911605
33.89670559341702,-84.33302307678002,208.71384836456707
33.77420591280271,-84.29511137981572,208.630601322084
33.79795132050501,-84.41881447572376,208.71200055909247
33.651525263925606,-84.50633805816814,208.55885205639484
33.62686401825171,-84.42051474284975,208.6601244849985
33.698525278703464,-84.43744390359201,208.61281418440652
33.577668174318546,-84.531305242123,208.82086952561409
33.8434810709476,-84.48330221417115,208.73333883177818
33.72242535077398,-84.35436842873868,208.82401795810543
33.905797688324185,-84.48110533017396,208.98013826501997
33.73335066902885,-84.48938010992963,208.62896803427844
33.611116690528505,-84.22546809133816,208.8941937756622
33.79593980472688,-84.3465088506554,208.78915351166168
33.94327002589918,-84.39155579744548,208.8812583671305
33.56616288301327,-84.52800064990554,208.79772562996237
33.68276739177503,-84.42851320756178,208.85991101062731
33.85977489590977,-84.25416216117695,208.84223657550413
33.87597590183601,-84.33879773599678,208.96424285850648
33.79322787423967,-84.49645407203523,208.97095117195715
33.74877324720515,-84.33864905899785,208.94348942583628
33.957956568004654,-84.40764465544592,208.91616824379744
33.90015957844925,-84.51019535205228,208.86674129368328
33.87626606861857,-84.43101518052902,209.10488096354305
33.65255394120506,-84.41248766451292,209.21577693388684
33.75909543430369,-84.5063441153728,208.99647464650425
33.830981052032826,-84.40123017878278,209.14616526906576
33.7246252909857,-84.31080226709298,209.16173442807252
33.78240440607959,-84.24898235637185,209.21416584054998
33.66265959714613,-84.24548168618675,209.09170004249003
33.86441115266757,-84.49690316695322,209.15719481009597
33.89170799216869,-84.54131252333647,209.26795035758283
33.715383304771436,-84.18651113291344,209.03230728923336
33.687404393818774,-84.42271928724209,209.20032050272212
33.700545262443086,-84.27052383839955,209.28875135653686
33.82776538460489,-84.36812613069961,209.29037813175108
33.74234742806227,-84.3398195307612,209.19594510943128
33.830149163831116,-84.48404940654707,209.1644010660761
33.82060158277733,-84.2359282340883,209.40382634806747
33.75753225169966,-84.35873599689795,209.30906869579263
33.864876750718125,-84.31732739799745,209.29679015571392
33.918304685549835,-84.35540820276519,209.2959306705605
33.61533109650152,-84.36788004360952,209.64346766203633
33.4937462195084,-84.3335787507654,209.3763239408265
33.8412207078301,-84.34596301647309,209.22224066460114
33.88443640581117,-84.41293319724114,209.4635980700085
33.79843751719319,-84.44012621081777,209.38753098082714
33.78674448425831,-84.43525794021144,209.50193306817337
33.78065012629729,-84.51940335678938,209.44622504283274
33.87472697973907,-84.49639834858192,209.3849772253753
33.76056340021645,-84.35931405550964,209.60062848745065
33.76748691163501,-84.42665800639872,209.56191640902705
33.81277230039187,-84.31833350135098,209.7931828931914
33.6049820084743,-84.46717269749371,209.62818369231618
33.69817936970727,-84.24887544291572,209.70897213415086
33.806120700081586,-84.46360587799683,209.79278735156043
34.149972266722855,-84.23380445907478,209.79626322210476
33.95864471835145,-84.40959369151638,209.7618050698365
33.823950809866204,-84.39214658680719,209.7438857860231
33.71726096329607,-84.42938039396732,209.65778142770952
33.744855338422504,-84.42966094171327,209.5541533531095
33.71481639911888,-84.59490064105623,209.72208957299426
33.76725523190253,-84.4076009860934,209.86106938889858
33.797185496670025,-84.46340464025876,209.6422741425121
33.72325900807573,-84.39378069164364,209.73931492411003
33.811230649159356,-84.40901923009248,209.84008794193915
33.77126902201838,-84.32658153925294,209.8162544588798
33.79977711148225,-84.25913220080497,210.04010146045934
33.813629494484964,-84.5163397236872,210.02470188257914
33.830926390561984,-84.33054108517771,209.62765609577244
33.66672018897345,-84.50966704358262,210.1247162664458
33.90030034729543,-84.41321147756958,209.84620035228554
33.728425782554204,-84.50731332615018,210.12359234741297
33.6443540783236,-84.3333492681865,210.07104574928377
33.611962970735135,-84.56751992137337,209.96972077860443
33.740775047246395,-84.42030181169659,209.87193263883827
33.72626952961543,-84.29751858775062,210.01281486511792
33.85860208191404,-84.37059688003652,210.32740703174548
33.80789159038914,-84.43606092106377,210.29517032622036
33.681084283417064,-84.4212337107733,210.08960444462647
33.67617450801374,-84.42532993954862,210.3220410656233
33.918611125005015,-84.35311158691617,210.02398376106328
33.93367533361237,-84.30854089841479,210.1088359080884
33.74833819029539,-84.49518428226513,210.09350200046933
33.72784318420614,-84.31498316146597,210.03648240801667
33.913601409636286,-84.43761642096945,210.27155142777735
33.66739126572911,-84.26430793087499,210.23105093934683
33.72010783687507,-84.59895221871211,210.15917629765713
33.78138322956652,-84.37397878701529,210.19232909812467
33.80283370049601,-84.41788199759027,210.1244402877011
33.74635392368349,-84.37186552721951,210.54985413440045
33.86682322871187,-84.38468641579536,210.47418417825173
33.818609482505636,-84.39748289466425,210.41074285474164
33.81158913388944,-84.28312818137279,210.564875907407
33.844207121211824,-84.28520128085884,210.41464082610358
33.742800788006676,-84.22589508028267,210.46908419330322
33.830973985953946,-84.32197621069834,210.31295931197158
33.9507585654219,-84.29303135357053,210.39654599110366
33.81065602837269,-84.28306327807192,210.46186183535153
33.65760257023846,-84.35098522859482,210.5284677045369
33.942378778101435,-84.34825317542499,210.656585750394
33.47274017232185,-84.45342697486878,210.5076027888154
33.63928433508516,-84.2647033187307,210.47353613928124
33.670901207201034,-84.44485221663906,210.75842092295028
33.73066775150681,-84.39160624434487,210.68262173975847
33.636079092172125,-84.54857479580278,210.5354207287794
33.828888098160604,-84.42825952833994,210.7685322101403
33.61898866499073,-84.49085163756241,210.632483794246
33.808677934142985,-84.15204819706626,210.72074618742732
33.82748503795511,-84.50178659112181,210.7455276368122
33.8543567417489,-84.51194903326999,210.67828832473157
33.79290109376781,-84.36083287906574,210.92398016392883
33.606135264060185,-84.42473592598354,210.69181908321815
33.91071027320062,-84.33676374543504,210.82092683987366
33.5777917087993,-84.25263791685482,211.02750471593825
33.79255816684854,-84.25549867472407,210.94907486722155
33.99774507862947,-84.33027686113991,210.68487190426492
33.725691832684376,-84.3364294629437,210.78720435201143
33.866019282240146,-84.25120215738026,210.91425648794794
33.700918437459556,-84.21329083291263,211.12799278182004
33.6681520000355,-84.42563554521921,210.85383588809998
33.62294279152852,-84.24546657021357,211.1907183523099
33.7868094552689,-84.31973324383435,211.0437631547902
33.70042244904165,-84.39312124550287,211.09323266539602
33.80947170535586,-84.51212088733836,210.82998887030314
33.92101203028954,-84.36669324625626,210.82217193501654
33.640814408999596,-84.25915606916871,211.0056844647541
33.72341923154038,-84.37286036512211,211.11568636437238
33.73665629384014,-84.41584803235367,211.15156279795187
33.77385380266074,-84.45480945672449,211.17944796492125
33.90509419719258,-84.58096527013734,211.3334787650184
