Latitude [deg],Longitude [deg],Altitude [m above MSL]
32.99999229316648,-84.99997544694057,199.14219979376375
33.00002479952232,-84.99997497349526,202.51448834555734
32.99999263509395,-84.99997809832215,202.4848796356399
32.99999294193985,-84.99996676339923,196.90920564158773
33.00001692075586,-85.00000612017875,204.46761273961286
32.99995045098618,-85.00003903176186,196.68906690938752
33.00004846309587,-85.00000215445459,204.3316811017096
32.999962501200116,-84.99998152896161,201.52100551494297
32.99997425122834,-84.99994094356595,200.75075723113474
33.00002010309235,-85.00002472334594,201.8602355819358
33.00000029645135,-85.00004155465419,204.24684568110303
33.000050658127414,-84.99999092080996,202.70057361443696
33.00000927512547,-85.00000209660573,201.5747673238791
32.99999511744928,-85.00003317393924,204.45428337516307
32.999924054481085,-84.99999277541384,200.10037203701233
32.9999747162559,-84.99996956588392,198.74589086161635
32.99995571251045,-85.00004396542299,205.13824410327862
32.99998771582299,-85.0000127523962,201.2237062626292
32.99994108187015,-84.99995407044091,197.1464754309179
33.000009857372795,-84.99997480653347,204.36114800150597
32.99998837692523,-85.00002273557378,202.05379953788238
32.99998737020806,-84.99994294711247,197.89617830396966
33.00000745739441,-84.99999364290537,204.21397464921026
33.000018985149794,-85.00000585608784,199.98010047781983
33.00001056790465,-84.99996111012499,202.98332663957893
32.99996899335288,-84.99999069226617,197.211079460748
33.00002803276981,-85.00001077938838,198.90698339964564
32.999976506067945,-84.99997280235468,197.84359254144837
32.99996115759504,-84.999952664655,197.82090694527437
32.999997671927815,-84.99998070027333,205.46399497962906
33.00005452632231,-85.00000314046915,207.26861712351945
32.999985087646984,-84.99993445827684,202.35781418057343
33.00000404025712,-84.99998422261537,201.26302328084049
32.99992524879806,-85.00003094224576,201.10398369777286
33.0000219658579,-84.99999494185185,196.15748208810328
33.00000533328866,-84.99999048348165,203.41896988704832
32.99999770165151,-85.00005967337405,205.48832950381043
32.99997800609815,-85.00006279206671,201.03930222929245
33.000023470181695,-85.0000237047186,201.52963689776567
33.00003353940424,-84.99994467235378,199.19641485084767
33.000047740030205,-85.00000209349399,197.48310588329355
32.99996892511426,-84.99999651427632,204.69613949398962
32.9999965162802,-84.99996310384016,200.38766960477557
32.999975554046124,-84.99993618857091,199.36801077724195
33.00000609078299,-84.99996138790588,203.58698126600152
33.00002353754886,-85.00005950957008,202.18668552262835
32.99998046928674,-85.00006214469914,204.48425529756963
32.99991711247053,-85.00002920333483,196.9211600145448
32.999990880178466,-84.9999585026988,198.5540263200466
32.999979904955005,-85.00004022342974,200.12051314857197
33.000044630441,-85.00002002547049,200.73890168770632
32.99999057112125,-84.99994732175841,201.5895947982698
32.999996056844175,-85.00001216912192,202.25290615875565
33.00002525443532,-85.00001154511934,205.5301721598194
33.000011750652405,-84.9999775362499,203.66753245334317
33.00005409053954,-85.00002530719424,201.3341812228872
33.00000668328267,-85.00001049411532,205.9839269940473
32.99998485793645,-85.00000854674747,198.47879426203218
33.00004202256676,-84.99997117391585,199.85997473754136
33.00000782615406,-85.00005715279049,206.5129462892474
33.00001242839527,-85.00005833945585,209.32169074055616
33.000018866531825,-84.99997101553853,199.49944624559768
32.999964457012354,-84.9999567123417,198.45713218965633
33.00000005501924,-84.99998652016141,198.18866870883852
32.999944487210406,-84.99998051896519,203.56189035879913
32.999980385211906,-84.99997712938105,201.39704265173305
33.000016070580266,-85.00003187903661,208.59624659769779
33.000030146205454,-85.00000503723328,200.01715839309216
32.9999942446444,-84.99996403842137,208.91446321811458
33.0000116201963,-85.00004407331424,201.6105989089372
32.99997453810967,-84.99998683359638,204.05117048143538
32.99999363835565,-84.99995362227526,199.0071841096061
32.99998319353813,-84.999948854051,209.07747430015039
33.00001920254196,-84.99989568213202,206.26559316016207
32.99999324958634,-84.99997509543417,202.53095582110532
33.000000811925,-84.99991897542759,195.94286857869767
33.000041104620855,-84.99999048702315,199.08855035786434
33.00000347775748,-84.99997873449553,197.91062119146724
33.000007824220326,-85.0000166348451,197.0790939907525
32.999993047115076,-85.00002162448592,198.4322694102709
33.000013987571585,-84.99999057545809,204.29560049198113
32.99998783227275,-85.00003072930483,204.31155451816016
32.99994961809997,-85.0000330845095,202.63995873235945
33.00003709442111,-84.99998943281015,202.90009475563755
33.00000350902593,-85.0000052978649,202.5731263075151
32.999967577691386,-84.99997298182419,200.25561360718464
33.000008303364105,-84.9999723816938,205.4163633041284
32.99996586586711,-84.99998739560314,202.14844090909767
32.99997970153577,-84.99998691009041,202.98024528384897
33.000048012302244,-84.99999458550306,210.09992769160553
33.000028489488336,-85.00003888699071,204.2411676248985
33.000012153736705,-85.00004175052854,204.84555840183103
32.99997488807422,-84.99996962173415,203.66269712259052
33.000009366308156,-85.00006172845833,195.8337764575527
33.00002665562937,-84.99995639964405,201.37325264017116
33.00000664250562,-85.00000709745534,203.48385979840728
33.00006359652781,-84.99998655685368,198.18164842993977
33.000006022095086,-84.99999557834269,204.72978718932046
32.99992985190963,-84.99998739177087,198.09723249096226
32.99995968404184,-84.99997884512238,204.575979181865
33.000032406788804,-85.00000715829698,199.52887789366088
33.000038996227325,-85.00006052799885,203.915024186685
32.99999249893737,-84.9999754601334,202.8367037234979
32.99998888626001,-85.00001593090619,199.95272320058533
32.99993669457694,-85.00002214024056,197.03737997636725
33.000026174961654,-85.00000230989318,203.7055680065867
32.999970102421,-85.0000201336251,200.72737316003605
32.999945361397124,-84.9999569349808,202.35504416538967
33.00000204686714,-85.00006674786285,201.61718779184497
32.99995630833926,-85.00002931589299,202.6308322517936
32.99999981958724,-85.0000043633723,198.557696466584
33.000037688205346,-84.99997999396534,201.80807588057124
32.99994029262319,-84.99998413292091,203.66389585204738
33.00003349473717,-85.00000700612509,197.304145815728
33.00003588238283,-84.99997983101179,201.87510616065936
33.000021718753636,-85.00000725236788,204.0103279995434
32.99997518042664,-84.99996216883073,196.02707247536887
33.00003559519126,-84.99999502985291,199.0058792056658
32.999989008378385,-85.0000421772538,201.25093234027986
33.000051444831236,-84.99999829421668,201.49677905157864
32.99998172517573,-84.99998647303678,200.51515677145565
33.00004772589679,-84.99999267393751,202.4700790307256
32.999966585486874,-84.99998982239701,201.54796446473023
33.000006536709165,-84.99999146004936,198.7333691294517
32.99998911448002,-85.0000281770376,199.11003147669626
33.00001649351156,-85.0000489248039,201.56272036426762
33.00002911881846,-84.99999915472918,202.69484968641513
32.999990819089646,-84.99997689423138,213.25604313545273
33.000016528803506,-85.00004020511352,196.51025808704762
32.999999460414834,-84.99995309047922,199.4875527395688
32.999979148447075,-84.99994773026542,203.1909675751625
32.999922070500084,-85.00001697371371,201.18861476108773
33.000013672699716,-84.9999987303039,205.83854668521494
32.99997994501597,-85.00000082511666,205.13853105298497
33.00000667294639,-85.00003533117821,200.6849407937841
33.00001636316618,-85.00002310873782,207.22152423643567
32.99999654986441,-85.00000082192913,198.27576877964245
33.00005084578244,-84.99995571750455,209.8816222438632
32.999994988413924,-84.99996394479618,208.2258131903877
32.99998721767263,-84.99997807821401,203.26107934190486
32.999996278465474,-84.9999959374194,199.8812248862991
33.0000112930247,-85.0000270793872,197.9191289863253
32.99999587831055,-85.00001043674251,199.14429799855
32.999963336096556,-85.00000680274256,203.7168860458105
33.0000012472242,-84.9999985212225,204.1801015537411
32.99996695262984,-84.9998973107809,204.61818270514368
33.00001949324103,-84.99999155924932,202.48378320068903
33.00001209661055,-84.9999538634118,202.44709866609298
32.99999891320466,-85.00000915329144,205.30472791643155
33.00001712388423,-85.00000398748581,198.65961342870997
33.00000663379119,-85.0000236553473,200.9998169116874
32.999964441456406,-84.99996542813484,196.73214088626736
32.999935341136336,-84.99996719311702,200.7204738605469
33.00001077333724,-85.00000729997227,202.26062624949358
32.99999166573944,-84.99996787588756,203.92659244680226
33.00001863017633,-84.99997681616092,205.50033331790468
33.000035560811035,-85.00000304438747,201.0814256092127
32.99996393561908,-85.00002694725887,198.22738848960992
33.0000371761517,-85.00003705387917,204.57766225583197
33.00000673709787,-84.99999800098121,200.57156832528682
32.99999614431734,-84.99998016838775,204.86998109710092
33.00002186009638,-84.99997713486677,201.87016732668397
32.999985106399784,-85.0000308501959,202.572986536843
33.00001910558139,-85.00000629628687,200.86272633819908
32.99997719895756,-85.00004751526832,197.62645991130117
32.99998763380459,-85.00002388984394,197.34501177385388
32.999987696024796,-85.00001702745388,204.63067034403653
32.9999927885501,-84.99998336947482,205.25396132387826
32.99999654987946,-84.99998728170324,208.86989878779357
33.00004505822372,-85.00000320924211,202.08358552760757
33.000058412183854,-84.99997825118211,206.75398077794068
32.99997637139844,-85.00001841352719,200.45178988503363
33.00000045650719,-85.0000151766308,206.65186986460887
33.00002106057471,-84.99999329245095,208.9813249513192
33.00004640510079,-85.00003704651135,199.3042531242154
33.00000869375628,-84.9999872868591,203.49786357157132
32.9999985897851,-84.99998424508668,202.01087245379566
33.00000005381504,-85.00000006263558,205.2401095221429
32.99997615829823,-85.00002863373561,200.34737691882455
33.00002613715202,-84.99993226151298,207.91738873199978
32.99999741043563,-84.99998435973475,201.96333985565988
32.9999738794826,-84.99994195810035,202.58090979374225
33.00003384533163,-84.99998681236448,196.9465447257978
32.99996259336775,-84.9999752705982,205.8655458283898
32.99998687851191,-84.99996725212222,200.44312626481675
33.00003645820425,-84.99999704495269,197.19441237101395
33.00001469526721,-84.99993687106831,198.96304952753073
32.99996612074369,-85.00000058261384,204.12471749846927
33.000005027462365,-85.00002733158493,200.26537490080702
32.999953429634374,-84.99995662300088,201.75095299355021
33.00000920254563,-85.00002095170174,208.09218092348505
32.999996715017645,-84.99991407075257,199.3964982455783
32.99999266301258,-85.0000028635195,202.5507102234301
33.00003772274205,-85.00000965957688,200.4074830980357
33.000024879360495,-84.99997999116202,204.8767022261152
32.99994842113939,-85.00001954913286,203.46144469698027
33.00001484767342,-85.00002256297638,203.5084450135387
33.000008193686625,-85.00002020850665,200.78321568559642
32.99996355280628,-84.99996627324373,207.8770615866947
32.999986897595676,-85.00003090346638,202.37461173772292
32.999989510321775,-85.00003632205684,209.1493295816287
32.99997530546108,-85.00002626957317,201.34490186328887
32.99996814652831,-84.99995909809267,209.23644468224964
32.999993752418824,-85.00001803507273,205.04808826932936
33.00002160595535,-84.99999797584209,205.08842370165553
33.00000394241468,-84.9999976674595,201.99360011245867
32.999988355802216,-85.00005242257897,205.1221277635829
32.99999568220109,-84.99999759820629,199.28445552944527
32.999975935307,-84.99999346804692,200.36535324109954
33.000021576119586,-85.00000393553266,201.80929415018775
33.00000123997601,-84.99998729824108,207.94632497582467
33.000013897405736,-85.00006836200654,202.07226801621445
32.99998837588347,-85.00007590802369,207.37275117244235
32.999979395599404,-85.00001001006859,204.01895933024295
33.00001547376858,-84.99998366387833,205.5168989607609
32.99997812103103,-85.00002003086968,205.0978346036843
32.99999980066944,-84.99996815158609,201.6673654182607
33.0000564205041,-84.99997666189802,200.61439649536803
33.000023276839556,-84.99992800500824,199.06330407770122
33.00000262724825,-84.99997172017504,203.91876878542126
33.00003446249751,-84.99996191990269,202.95703586153087
32.999983943365045,-85.00001833771601,209.73882022060735
32.99996154415689,-85.00003666641469,203.73334169953614
32.99994981502223,-85.00003647316008,203.06942546359235
33.00001416823254,-84.99998844408121,207.61938846816128
32.99996926979907,-85.00004175136253,203.97561438454835
32.999980976762885,-84.99999766246451,204.37081970386996
33.00001792361599,-85.00005006198082,203.4631010546343
33.000019037330354,-84.99995915351614,200.35692124450276
33.000004014465404,-85.00001979700554,197.75748104614215
32.9999956633568,-84.99997534053624,198.71388138427744
32.99996453682899,-84.99997764256115,202.25995997900384
33.00002905259339,-85.00002046887016,200.3050495706579
33.00002898686961,-84.99998393681543,197.92778365490304
33.00003342147681,-84.99999689580105,200.91686989739773
33.000008487470595,-85.0000413657308,206.87280255490955
32.999998206636334,-84.99999888382219,202.0217486712236
32.999973883064605,-85.00003285710183,206.6539824588685
32.999984900447075,-84.99992173659888,205.14367420005217
33.000023365992085,-84.99998034250667,208.34116343005033
33.00000128541897,-84.99997112765747,197.54294806109874
33.00000242709182,-85.00003306327169,200.7101538977154
33.00000886029772,-84.99999057331007,201.9335092473344
32.999995229271825,-85.00005320257662,205.7388931253449
32.99999034850156,-85.00000217351555,208.08956653570462
32.99997698177275,-84.99999663916053,207.94048321281164
32.9999897222456,-84.99997470578752,203.54676648319943
33.00001709679192,-85.00001224890806,207.61320305682833
33.000025885353125,-85.00004615784688,201.30828191036977
33.00001039921702,-84.99999831279692,202.56622890609881
33.00001417932961,-85.0000071916917,203.71632130018548
32.999990027521385,-84.99996813544544,205.3674013407287
33.00000444937073,-85.0000049224407,200.2110445696481
33.000019556481256,-84.99990936296547,199.77109889011638
33.00000263295777,-84.99997523933888,203.47211448486067
33.000023566414924,-85.00000962585295,204.1060858085975
33.00005198894858,-85.00003214174752,198.20268052536383
33.00003776674583,-84.99999344697041,206.1187605434452
33.00002944369779,-84.99998137765675,200.0349291570934
33.000001077990085,-85.00002861203289,200.0836392488926
33.00003680253601,-84.99994759626182,205.2489883722467
32.99997984242543,-84.99999656477179,205.35429848667178
32.99999980595911,-84.9999902705662,206.7852650817734
33.00001009203555,-85.00000561507035,204.13777540485498
33.00000341302495,-84.99999770517033,207.34521864279967
33.00001042256996,-84.99998105098784,206.9437186849456
33.000014433103125,-84.9999732652051,206.53170924524667
33.000020531406626,-85.00001448174996,202.68004533709419
33.00001519181601,-84.99996854346844,206.01214992402404
33.000008818732184,-84.99988869470653,210.35988627607782
32.99996830492763,-84.99993227614378,208.73121624811253
32.99997473643752,-84.99999745867588,203.26108314905338
33.000025195365396,-84.99996191906817,208.7607324069712
32.99995450052677,-84.99999750311976,205.55585638778138
33.000014009232835,-84.99998089914135,203.97061092872377
33.00001458347644,-85.00000142379463,211.5323345653215
32.99998763139249,-84.99996713854439,205.06934394745463
33.000000984222325,-84.99996432300297,201.01072868214482
32.99998425519614,-84.99998834589806,207.54159058585847
33.000036194174925,-85.00000661269613,204.63240967208182
33.00002573280545,-84.99996220392556,203.99041139857925
33.000001435005736,-85.00002024034077,201.93034725046385
32.99997633675276,-84.99998869615779,206.53686169863172
33.00002112966427,-84.99996914368845,209.463796465858
32.999999313491905,-84.99994338474515,201.31187239965453
33.000001306181176,-85.00002925403565,201.44771366727377
32.999953077522925,-84.99999813172346,204.59803296089305
33.000019335844804,-84.99998598323586,209.0912022487857
32.99999630772114,-84.99991347468442,207.774284697769
32.9999673662071,-85.00003962764627,203.22237809744036
33.00001466360561,-84.99998447822051,204.85736041013084
33.00004138664924,-84.99998177904313,205.24000018590618
32.99997916677133,-85.00000248206653,206.33527947369703
32.99998092806975,-85.00001889386077,205.09515963264803
33.00009177232826,-84.99996555847285,204.6412270153496
32.999986603844185,-85.00000200596683,206.34989129351936
33.00004474708814,-85.00000805678222,204.99119280287186
32.999979295212086,-84.99996854258178,200.87962948177068
32.99996304266686,-84.99995541884782,202.1442607974505
32.999996375182626,-84.99997942480597,200.32578859801632
33.00006843086719,-84.99996772190715,205.5382168595679
33.00002955155081,-85.00006587557031,207.64757879424613
33.00000700870431,-84.99992824216753,206.1411940309134
33.00002006002618,-85.00001311236474,207.3360152323272
33.000013581297814,-85.00001239169032,206.28954897652946
33.00000564783853,-85.00000203436834,205.6311754587773
33.00004575454374,-84.99993205224196,205.0726725277774
33.000014416903745,-84.99996530416398,203.7184293056673
32.99997977111013,-84.99997120313249,207.57531396247748
32.999997909502454,-84.99996378175771,200.4385245183286
33.000018724959304,-85.00001835877967,204.21728849438614
32.999983372708236,-84.99997901702304,205.14278128603289
33.00002795254058,-84.99995892832291,208.6838282586142
32.99998229331744,-84.99996180204002,207.69463183550627
32.99998911611166,-85.00004125005036,202.41973758168885
33.00002787601892,-85.00004756679223,202.47892984666925
33.000006995491034,-85.00002271031359,203.08905468896955
33.00001160659263,-84.99995661980265,207.17536073079225
33.00002008029158,-84.99997968154554,202.80132750658188
33.00003043296319,-84.99999600605241,205.62710305921703
32.99994539903819,-84.99999408446894,202.88983359796953
33.00000922271862,-84.99994495173398,208.65982329476157
33.000018781893694,-84.99994892638436,205.6090256541922
33.00002997437237,-84.999972614516,205.19390318144224
33.000005667455746,-84.9999931684744,207.7492503111552
32.99998928291812,-85.00001891379104,205.33722858909252
33.00002767041216,-84.99995222116138,200.06007843535326
33.000025639541754,-84.99998588944393,205.52310384344744
32.99997248038191,-85.00004906604855,210.94646738678048
33.00001580336426,-85.00002891784881,202.51435065228915
33.000013160472975,-84.99998759845383,205.3551797600125
32.999966737093615,-85.00005427866164,207.1224406053111
32.99999504368786,-85.00003447227415,208.0889542610814
33.00002663083919,-85.00001321831849,206.87779483882673
32.9999753389089,-84.99996197026026,202.08093777781338
32.999997726040256,-84.99996799026555,205.57788658288257
33.00007317564125,-85.00002948481229,207.01180676299737
32.99999901658993,-84.99999848801899,202.4344438737116
33.00000643299431,-85.00001156676407,203.85310455026675
33.00002947085147,-85.00001477958324,206.12938645795566
32.99997733010571,-84.99997925514499,203.30113310918094
32.99998253335761,-84.99991854448851,205.30937167037132
32.9999735096952,-84.99996457439448,200.39566824408897
32.99993748674131,-85.00000375375136,203.5586851791666
33.00005172966857,-85.00003137658122,211.26335817844765
33.00003598471509,-84.99998687233634,197.8885046605897
33.000028408904356,-85.000010978709,204.84594977322843
32.99998886415247,-84.99998306996613,201.17165199549223
32.999972148485654,-85.00001510053778,197.96409716099998
33.00002690588119,-85.00003106657229,206.000818066617
33.000002004955284,-85.00000625731236,204.33746862306913
32.9999505870804,-84.99994993389969,208.8164225083935
32.99999008364442,-84.99998961649072,209.30192210462454
33.000012327744244,-84.99998482871378,209.99578160558758
33.00000487961617,-84.99991594357459,205.88035940263256
32.999993302586766,-84.99994899619921,199.46275275452982
33.000017277711585,-85.00001803656248,199.0366959070824
32.99999266310738,-84.99998405612469,211.61947689325348
33.000005476767235,-85.00001144296466,211.34394332036442
32.999981975508156,-84.99999497234649,205.75085290904977
32.99996915081644,-85.0000436660061,208.28247932692003
32.99999536486264,-85.0000259518745,202.0149927508999
33.000018920351245,-84.99999521069208,210.16653617820117
32.99996877004494,-84.99995145959123,206.16724866371067
33.00001376676811,-85.00001322530457,207.5683464622417
32.999957620291774,-85.00003132799885,203.42423550397223
33.000020138848846,-84.99998631375408,206.68868402282288
33.00004162186559,-85.00007472427487,211.9980799690104
32.999987923013215,-84.99995988765195,207.1838322165045
32.99997924907977,-84.99995467000835,206.11154461875577
32.99997266208217,-85.00000138257622,200.6903033858359
32.99997630000232,-85.00006023820524,208.12613794389821
32.999987607293306,-84.99993770826622,208.57140891794762
33.00000308383609,-85.00001086990258,203.15486870836256
33.00001152450403,-85.00001285264241,205.1129974540773
33.000000236751355,-84.99998765402923,203.6974164371568
33.00003057172173,-84.99994675224215,205.82141882931896
33.000039097881334,-84.99998250855911,205.7121032654166
33.00001384557965,-85.00004168571066,211.73863436526236
33.00004508295952,-84.99993666271456,205.42755725432175
