Time [s],X [m],Y [m]
0.11,0.5137616172553368,0.6297169534825823
0.111,-0.07964758638060693,0.0034725308075277024
0.112,-0.3171113559581966,0.380862717783621
0.113,0.5724133944325135,0.5329240204736956
0.114,0.09207379126794983,-0.21783940883616656
0.115,-0.35376031027997124,0.3652507547327658
0.116,0.6491417696746968,0.39678800634042
0.117,-0.06950336216905005,0.6808185705913995
0.118,0.07138658254123197,-0.3521912468807067
0.119,-0.6161797364302064,0.03615147090305558
0.12,-0.8427834173159664,-0.39450774179661086
0.121,-0.6157089305988187,-0.19498435534936392
0.122,0.22764299853141773,0.24028371423761602
0.123,0.959623056504261,-0.9036400876229899
0.124,-0.009660914494202658,0.2836056052694788
0.125,0.11818621324002168,0.8056017867221286
0.126,1.0772643990793582,0.26625309366570404
0.127,0.2897951618360765,0.4282374904396779
0.128,0.2604747972507345,-0.40644980140809955
0.129,-0.07045148727106282,-0.45353278628128
0.13,-0.4912060784518111,-0.367919287918949
0.131,0.6788995826026105,-0.5995115683456219
0.132,-0.6402813983501925,0.5747579251494755
0.133,0.7943975224761859,0.3734821365575659
0.134,0.06705103227507006,0.13100381810439188
0.135,0.04566281504085333,-0.2134909647431943
0.136,0.7137239237494492,0.6895153373281497
0.137,0.8277960095862105,-0.10899261260171673
0.138,0.6021180381819244,-0.3214073799210756
0.139,0.466004503726396,-0.005240647859594043
0.14,-0.44012599998573515,0.8781656531380805
0.141,-0.4141755600521647,-0.19719542736559392
0.142,-0.6491212999971098,0.30411101135654334
0.143,0.9831071592497888,0.540803728717049
0.144,0.4164522723219827,0.7547740919926595
0.145,0.5942425106514199,-0.6221826922775958
0.146,0.4985783068194061,-0.32961634068649787
0.147,0.3188885245711117,0.4490773161249757
0.148,0.553963423904256,0.1786260315199451
0.149,-1.0174233174444356,-0.04927404154180452
0.15,0.09082208551010981,0.31699908304688046
0.151,-0.5941634116858967,-0.6903460932577093
0.152,0.10255849814722717,0.07293407339470044
0.153,-0.0697610749789126,-0.4555886228433214
0.154,-0.14464662199857298,-1.0352216072048053
0.155,-0.372402955611151,0.08711581428396652
0.156,0.08385623013965221,-0.40113298990224644
0.157,-0.6246669301686933,-0.06873583298050465
0.158,0.3024063369031039,-0.09780772361798423
0.159,-0.3564195709584142,-0.14159720381035076
0.16,0.4671314880637671,0.35808736542791025
0.161,-0.763303723231778,0.5518204447494922
0.162,-0.2146814550308267,-1.3183225799834897
0.163,1.0487605147738923,-0.25858546540507266
0.164,0.4319164653317945,-0.40280493397251094
0.165,0.09413609613017272,0.3457835056073819
0.166,-0.22526140291667712,0.175412961634642
0.167,-0.4623117771806512,-0.16422688909400737
0.168,-0.27588706771339366,1.1727437675578045
0.169,0.7518830129161798,0.96461504469883
0.17,-0.7226074220302315,0.582496251476463
0.171,0.15342259965579802,-0.5294940154181411
0.172,0.5540218326882338,0.7589949707418449
0.173,-0.052238035170880104,-0.20839326760216662
0.174,-0.4504958667937406,-0.1613814099893939
0.175,-0.38375638807108226,-0.23336763436921737
0.176,0.22582295163298066,0.3823590850849923
0.177,-0.8083118257542279,-0.5920126802932976
0.178,-0.8026822537195508,0.6735528358536209
0.179,-0.41746000857989446,0.7081005472969779
0.18,0.21602698516320964,0.33466285444878696
0.181,0.35000576712239767,-0.8689966138448968
0.182,0.5873193261968717,0.2676944206324735
0.183,0.7619785247902623,-1.3656646438331461
0.184,0.43790589406866115,-0.647787826439369
0.185,-0.718067776769869,-1.103346754911872
0.186,0.19994623264283984,0.19368738850275233
0.187,0.30499376078307583,-0.39581777258724415
0.188,0.23244496494170935,0.024934197904032937
0.189,-0.014435302333589611,1.361120269362048
0.19,-0.18859935814922663,0.21410116255200967
0.191,-0.04724578567750917,-0.21185153767242942
0.192,0.8180585976489694,-0.3788363592662912
0.193,0.08665910307486145,-0.30763006055535846
0.194,-0.1594599748105876,-0.34088424527400135
0.195,-0.258856785385905,0.17929379681135368
0.196,0.1768498678279754,-0.303200944306204
0.197,0.19981189159180573,0.416235642894106
0.198,0.3192952674039148,1.1046041149329575
0.199,0.6861707443636237,-0.23849205636993942
0.2,0.10670494636359307,0.07557489702199295
0.201,-0.012306653437342371,-1.0197237448169458
0.202,0.2324844829386275,0.3845139101688454
0.203,0.1329291964542785,-0.22780236266698617
0.204,0.46896199881382206,0.1191266798121951
0.205,-0.07418253284463676,0.5216881625559492
0.206,0.714190420069144,0.6592982802745713
0.207,-0.2904994372762472,0.33976827572947066
0.208,-0.13714364293531706,-1.0257224934013605
0.209,-0.30832850749387997,0.4218119367260732
0.21,0.3377637433291991,-0.39568053005716275
0.211,-0.5897895259208582,-0.9427775097217796
0.212,-0.12104904618884176,0.7870510804201382
0.213,1.040903313376841,0.06800027050946791
0.214,-0.418615430806476,0.5454635867766806
0.215,-0.23924966751737778,0.04418198147738532
0.216,0.09619613962085566,0.07482732048375482
0.217,-0.38529735251668784,0.27248220505201576
0.218,1.081743864993319,0.29327874282962424
0.219,0.23066791850476298,0.9236804874433793
0.22,1.496128744441321,-0.48882706595234376
0.221,-0.6982731901989614,-0.2660779140133669
0.222,0.15820178594844359,0.23796192255988596
0.223,0.7528646652993354,0.09775096567082135
0.224,0.21375169423619972,0.38903086447148816
0.225,0.468463079721696,0.5824529006467677
0.226,0.6366523471972729,-0.16866790563222325
0.227,-0.04427028482840789,0.7257631245093488
0.228,-0.37353154471165073,0.23961065706288687
0.229,-0.4208482223370322,-0.13260077255593827
0.23,-0.4021798241410395,0.7406980435791948
0.231,-0.544117879771872,0.8895479597633666
0.232,-0.8905580919043834,0.002929805030771171
0.233,-0.1534319541909225,0.1549583377407007
0.234,-0.1798506361942644,0.26184174483367517
0.235,-0.09862247649996653,-0.14594962660185692
0.236,1.0398484923580786,1.0174458462504103
0.237,0.4527669284957193,0.009623202640617584
0.238,-0.29956194338449926,-0.47613865602528493
0.239,0.019772734259175195,-0.7146911596724248
0.24,-0.4418840455186571,-0.44769145084102524
0.241,0.242017487152062,0.6304824850600825
0.242,0.5934766506399898,-0.05404676545707243
0.243,-0.36296654892076297,0.24644212818862987
0.244,0.4958422648661024,0.5841341198391654
0.245,0.7850404624264202,0.32441838638522935
0.246,0.07769151803555338,-0.8766625019905786
0.247,0.2863657400048692,-0.3306090276569147
0.248,0.09397583180952232,1.073689202756065
0.249,0.2946202341270431,-0.4955592125570826
0.25,-0.2457005151530105,0.5950757667441778
0.251,-0.579568816296789,0.15214901250117385
0.252,-0.5337459089113306,-0.3445139336758799
0.253,-0.7114039780778856,0.947296281475396
0.254,-0.336633809750385,0.25769182881874775
0.255,0.27307114918372705,0.09789832517521499
0.256,-0.037819480486114804,-0.3716419669979608
0.257,-0.452253688359636,0.6121971706572936
0.258,-0.05288886525606898,0.3150331428187266
0.259,0.8544699407071012,0.4876119916833137
0.26,-0.3317545946527264,0.26972792021787256
0.261,0.5182892037288259,0.5133730736352177
0.262,-0.6535431331689037,-0.5985691876015514
0.263,0.8573191578575075,0.8579366906366871
0.264,0.13456936982387416,0.5934768700813682
0.265,1.0693359905963522,-0.11455039156335484
0.266,-0.20732705443666744,0.7399907648543205
0.267,0.11258381718618016,0.5853986221628877
0.268,-0.052434563108115284,-0.09198656397109081
0.269,0.19054332591151724,0.24275419247306695
0.27,-0.35947803833081327,0.22368524658855907
0.271,-0.144074247964776,0.04055890327596104
0.272,0.014393117943357514,0.6260806186790089
0.273,0.9019178465118619,0.11456272247665447
0.274,0.09838270607415098,1.120639996302167
0.275,-0.31508147060297986,-0.6769689870163738
0.276,0.09089933012391141,0.22268285856061007
0.277,0.7845147920276363,1.1197092738010324
0.278,0.022240144664691347,0.4461969642900588
0.279,0.09168911391515563,0.5467372576673584
0.28,-0.16942394685185572,-0.1948486582576753
0.281,0.05325441630684258,0.81990649290288
0.282,-0.8464611336840319,0.14380385306223867
0.283,-0.31441555088730555,0.40276947804496066
0.284,0.06944204783794064,0.15063910296522987
0.285,0.12976885790917217,0.2061162537545124
0.286,0.39249140616300904,0.23524049534558908
0.287,0.14930655958088265,-0.4360422452379883
0.288,0.31703971858246277,0.4153096231045542
0.289,0.7938987837716448,-0.06886716399500198
0.29,0.04511883526650373,0.513978857515029
0.291,0.15128284469308756,-0.03579879871948288
0.292,0.2437902931312586,0.20731962365149323
0.293,-0.6681721601831687,0.20470609081587252
0.294,0.23543608221199264,0.45407707103245687
0.295,1.0215995763165953,-0.428205991578013
0.296,0.7749106097397406,0.19145536118663986
0.297,1.256295681801612,0.38147613011492787
0.298,0.6624754545799376,-0.39840196116486487
0.299,0.26698749069944394,0.16299308251962494
0.3,0.05434287429391457,1.2991622105717977
0.301,-0.08356439417421746,0.4622793616818822
0.302,1.0515174453795577,-0.8305250748570022
0.303,0.11764776839976811,-0.385451896570494
0.304,1.0887101461081576,1.3375559781314312
0.305,0.2565856843853133,0.3587026598817284
0.306,-0.553986321141837,1.0796543035087118
0.307,-0.3720051022797264,0.32267401751354463
0.308,0.15226989760740622,-0.2578465246608297
0.309,0.09592256782992192,0.027561621934127423
0.31,0.5789040421413443,0.6380108501234519
0.311,0.8345408064237715,0.644736308395016
0.312,0.6287018259862103,-0.5028606410771859
0.313,0.006224819864301262,0.36073018142524904
0.314,0.23727314332728983,-0.20680229314775683
0.315,-0.07224516960588478,0.5670607996110869
0.316,0.3414089870761403,0.9732250146750829
0.317,0.1249281240616032,0.23170122966603982
0.318,-0.5715877863842564,-0.783874812546357
0.319,0.14793411895824538,-0.11368699043326264
0.32,0.4362457562749519,0.33369147066654364
0.321,0.40619793613491273,-0.3790144091009084
0.322,0.2563878888855996,0.22360225501155112
0.323,0.5044504077165917,0.19399840744506197
0.324,-0.09047946491353709,0.9874436383423981
0.325,0.031218820373301703,0.12103173395390479
0.326,0.46309687087514145,-0.17535731605346705
0.327,-0.157001526588383,0.4811003046109599
0.328,0.8217242380072698,1.2697019202907915
0.329,0.2776341567690929,0.130244402288961
0.33,0.3403522400211486,0.11322353616047584
0.331,-0.18817990362372505,0.34248644994773636
0.332,-0.7794833902868363,0.3236566331877305
0.333,0.9520953180204998,-0.9483073444608972
0.334,0.5019229017751279,-0.5658066345767021
0.335,0.11839994246753943,0.3875886282835774
0.336,1.2808021960813785,0.22028080493542648
0.337,0.5610189089216822,0.8470133271297315
0.338,-0.24877215899636823,1.2916184022292758
0.339,0.00818941726367517,0.5819818130041173
0.34,0.5092929484974105,0.3089708417151335
0.341,0.6149255927422361,0.02592217510599759
0.342,-0.1460004204209836,-0.09285343568435583
0.343,-0.18477796436969168,-0.2893702055401706
0.344,0.7195400254587448,-0.22595663564366003
0.345,-0.27364522776450634,0.04338059635016189
0.346,0.1393452612476496,0.6458200100205388
0.347,1.010427015894536,0.6065531547606031
0.348,0.7380077793309512,-0.5072174369010352
0.349,0.2108887925641139,0.40992509500142293
0.35,0.9514488363577784,0.25194109924621716
0.351,0.7455531046188688,0.09790501756017006
0.352,0.18008823204347008,0.8600878850209359
0.353,0.5161759340156794,1.0354731882825339
0.354,1.3209024324410557,0.8177344122965049
0.355,0.7767569180937398,0.3848920238751957
0.356,-0.27288100432612544,0.4328648463475461
0.357,0.26373200346418463,0.1258735714694656
0.358,-0.6576997142093437,-0.4430371437631834
0.359,-0.1508443768381818,0.7104172451640457
0.36,-0.48230967409780506,0.15957267404442976
0.361,1.0521572090251237,0.4879225169186396
0.362,1.1932149041697675,1.047267301830285
0.363,0.37713590140377967,0.29889201143456806
0.364,0.31781761754403043,-0.1163304685573609
0.365,-0.31950033598595023,-0.06079650167166367
0.366,0.15984004850212113,0.7447815503690007
0.367,0.5163568292114376,1.2031404682131528
0.368,-0.10895895864035443,-0.23467223634318374
0.369,0.8532912953376386,0.7621451106746624
0.37,-0.5571036702030625,0.09432315922956999
0.371,0.8694684516467226,-0.3427799586250857
0.372,0.28253984980784963,0.1255080167291157
0.373,-0.0937125364533033,-0.299679234187589
0.374,-0.14644459322962167,0.9097535408622679
0.375,0.7989412394781477,0.42881456106185284
0.376,1.4775102991775728,0.07237906829739027
0.377,-0.04142336315956524,0.5080558999485586
0.378,0.2477923760028555,0.4193019985859392
0.379,-0.031932948721037635,1.5658084305871605
0.38,-0.3656076999819126,0.09653996545333632
0.381,0.21360526956707582,-0.14101591538081787
0.382,0.20266934221074187,1.4343195260067818
0.383,0.714864038114269,0.1338213433926202
0.384,0.7323968758583723,0.4470585532548542
0.385,0.33789242528748703,-0.19712057632075275
0.386,0.2594541155801676,0.7831211968297749
0.387,0.41208832476459495,0.7895941638151109
0.388,-0.07294164884974447,0.5309882164670079
0.389,0.04848375578645758,1.1108093561151933
0.39,-0.12255125534137773,0.08772730427075415
0.391,1.000733058849773,0.5986729280909815
0.392,0.8676618910341509,0.46414924520751955
0.393,0.8707693715351486,0.8339062166817104
0.394,-0.4581240741812956,-0.31943349950285477
0.395,-0.5087594350007154,-0.1651302242096322
0.396,0.14108390082868938,1.2166848814164464
0.397,-0.0426752435007583,0.5561730556202321
0.398,-0.29704036157792885,0.12563785350036955
0.399,-0.35535288685226774,0.17006552780940806
0.4,-0.07321700420916649,-0.869633246859832
0.401,-0.012978776292998873,0.36096924077551945
0.402,1.0946381293454435,0.5395313010681363
0.403,0.07069400871515202,-0.07865527889584195
0.404,0.49861339676324323,-0.24950017368553873
0.405,-0.012309170002283043,0.49051963301212964
0.406,0.15705608305284746,-0.03162746550746798
0.407,-0.237249737595574,0.984858464342365
0.408,0.9501811511666558,0.9844839197143402
0.409,0.11251505963986058,0.40876240114806656
0.41,0.2507574641435092,0.2461925546464738
0.411,0.32495652038664097,0.7131726101695608
0.412,-0.14222168639885718,-0.15424881017225384
0.413,0.4546967174167439,0.35275689224733187
0.414,-0.002268884623395251,-0.9316953644663262
0.415,1.09364318757837,-0.07845412788173572
0.416,-0.0849569979907176,-0.2615223376623245
0.417,-0.0838379580885939,0.717374268977515
0.418,0.10234398982772991,0.8207418163665354
0.419,0.028740933868003804,1.0826324656598416
0.42,0.4562579968917216,0.4843644419461218
0.421,1.3657125297827946,0.2843102187151962
0.422,-0.2063309443049945,-0.11019178521801293
0.423,0.7258742174737736,0.6255386672471169
0.424,-0.4921194790374183,0.23378590174924566
0.425,0.2776298444753927,1.6998588497538873
0.426,0.6363814507799784,0.3379778432077518
0.427,0.6785380265468858,0.03918534485742986
0.428,0.539755557665296,0.7877719885864392
0.429,0.3221218289446178,0.5233294435358078
0.43,-0.01855191434289305,0.09851154435493426
0.431,0.5953104007075898,0.411946784149163
0.432,0.8104387950370009,0.44420574989978834
0.433,0.41268934982902084,0.9164032982019574
0.434,0.8993405883755026,-0.4373549006389683
0.435,-0.025175315630330986,0.9935964020194981
0.436,0.28562821174714864,0.0024198448937173267
0.437,-0.026378164800234638,0.834925579770615
0.438,-0.37091253727116796,0.5464986685956453
0.439,0.5382353852816915,0.9554947008106272
0.44,0.398964810707267,1.1672733943975055
0.441,0.10840399387306932,0.8128782842829017
0.442,0.9172034308130197,0.8009805649244209
0.443,1.1262532475456484,0.46108701752453984
0.444,0.514431367287895,0.02185885068761162
0.445,0.891445636801219,0.021502486278981048
0.446,-0.3909537584316293,1.6401652685995494
0.447,0.47531872335268077,-0.01970274223326257
0.448,0.9883797959992362,0.05216224345287784
0.449,-0.6369619186931471,0.29291199537621443
0.45,1.4086410405280914,1.6548691935894455
0.451,0.761584698457979,0.617823300647567
0.452,1.5011069435449151,1.1006277572295629
0.453,0.7229574180362784,0.5624109577744723
0.454,0.4387686070046751,0.4951917349916955
0.455,0.3742209296623047,1.0843284717594361
0.456,0.8461555553835352,1.2976952796657937
0.457,0.6531853706879335,0.4429285836034823
0.458,0.6737479305457315,0.19603517456567376
0.459,0.7201633995082997,0.8425669057025647
0.46,0.45617681611359295,0.3191384672096766
0.461,0.8248972370010867,0.5118116993788193
0.462,1.6762220226471718,0.5787818912831272
0.463,-0.1958003702524097,0.4988003103646072
0.464,1.220496084604203,1.2716819984258365
0.465,0.9687747474920069,0.41334619371330616
0.466,0.9442928569531047,-0.08438024370495223
0.467,0.5597516709176217,1.340580166551655
0.468,1.1006013448028353,0.7629693312580886
0.469,0.7937119280143128,1.3189190023168922
0.47,0.33936535789951594,0.7724407569149934
0.471,0.510196169715836,0.1883070892968559
0.472,1.1338701780215463,0.05832798933255934
0.473,-0.31590057713384434,-0.088872049828994
0.474,1.2223019886761635,0.6128336570220665
0.475,0.14322881169892643,-0.11185903079705006
0.476,0.9597319097063395,0.07786891262112416
0.477,-0.2369363543640437,1.204868633928394
0.478,0.34585108305507317,0.7999651987040319
0.479,1.0289302301766559,0.6981607260732493
0.48,1.7771266241509012,0.22975246645961034
0.481,0.24751201530505318,1.8197913499104403
0.482,0.6193473548017936,1.2900150873768155
0.483,0.7056733127043778,0.7098792395438158
0.484,0.32868146793266406,1.088126210420043
0.485,1.1916687089744598,0.4645616307591831
0.486,1.041255709111363,0.2349086866197928
0.487,0.6336061568790916,0.923774120372285
0.488,0.6475557840819385,0.08989101624906748
0.489,1.1110552769815585,-0.19251764962842766
0.49,0.9547620704266027,0.3440630860437502
0.491,0.39752406003700835,0.5560001277736828
0.492,0.0259696562441889,0.2241809550424831
0.493,0.8517398990463968,0.4912614830007935
0.494,-0.060840797219332,0.7616835852848745
0.495,0.8797711057185617,0.2728773854870299
0.496,-0.0016081490940925702,0.4269257243151518
0.497,1.034529949696931,0.7369732040690558
0.498,0.9887927697911483,1.3749804045017986
0.499,0.06506857802999033,0.018626439932195482
0.5,0.4583770648405785,0.44042383213406133
0.5011,1.1924399861375512,1.1151823239224448
0.5021,0.9015510433156881,-0.06968732559391078
0.5031,1.1152551622234534,0.2169712624036298
0.5041,0.29818157118884103,0.06326450788084925
0.5051,0.7214677834449243,1.3221026875342825
0.5061,0.8513747439541391,1.143406514691298
0.5071,0.588130287801027,0.5064993444675178
0.5081,1.080590681532903,0.7148661293617535
0.5091,1.489808085380397,0.6721239073232468
0.5101,1.1544384562072352,1.2842095977107857
0.5111,0.6993989294437007,1.8953898891769465
0.5121,0.7646897498539856,1.1926069123059693
0.5131,1.1977882804842612,0.6511880556142264
0.5141,0.6592274983912871,0.9947408721515058
0.5151,0.1307388741644322,1.0359488466095592
0.5161,1.2349736885692102,0.20509645046193187
0.5171,0.36034849696925003,0.5378617022423666
0.5181,0.9446605996372675,1.9436165035987774
0.5191,1.1164049934075875,1.253623244132085
0.5201,1.8464415456823828,0.6685878951521076
0.5211,1.3802178771976772,0.9521447590231181
0.5221,1.1375649818380404,1.4652354721531187
0.5231,1.2625158601614372,0.5102181458261621
0.5241,1.1020720776726007,1.1529762928623783
0.5251,1.1844679351928067,0.5428977600922358
0.5261,0.6036285089028521,0.33953101153334353
0.5271,0.679560440336827,0.66451235214548
0.5281,0.6752908740754109,0.5528313420291904
0.5291,0.2947420731959024,0.12651563819524025
0.5301,0.920921545647126,0.81457834363666
0.5311,0.9390177504265023,0.882728963515385
0.5321,0.9024032929104724,0.734790738327658
0.5331,0.9761330849162523,0.5635961400616164
0.5341,-0.3615088571722612,0.563720033637052
0.5351,0.11860331039107641,0.4852588179251096
0.5361,0.9746862251168515,0.4801132160169118
0.5371,-0.14726920766734486,0.26065493465896133
0.5381,0.38492406530957,0.8685923016857529
0.5391,0.9040759862825452,0.8676374607047143
0.5401,1.0928467189794406,0.10839205600107993
0.5411,1.0420302779788029,0.8450710295149062
0.5421,1.0363994751791699,0.9087538050315774
0.5431,0.7692100966588384,0.30279773167555507
0.5441,-0.15274508900732808,0.15703038594690233
0.5451,1.10156384005001,0.408443201493139
0.5461,0.6628516517114568,0.682492911234465
0.5471,0.8130751725926992,1.189870486683787
0.5481,0.9920778364439529,0.7804112820220663
0.5491,1.724693706690534,0.7867496836237008
0.5501,0.8216636240875501,0.6986610189798541
0.5511,1.0596291060266978,1.4937538064995928
0.5521,0.20042289967118865,0.6159521535033785
0.5531,1.3844767646145333,1.0083791409117324
0.5541,0.7076236789892068,1.206963074460648
0.5551,0.8938699604392772,0.6037046896730063
0.5561,0.39169853599119653,0.1952666019107575
0.5571,1.0292814928549945,1.169101040137874
0.5581,0.11426335138658672,0.8658708864666775
0.5591,0.3840975923529681,0.7291280818321598
0.5601,1.2722568928335363,0.36959686593170654
0.5611,1.2181428877495735,0.2922485309807353
0.5621,0.3496886601684056,-0.01444011005179835
0.5631,0.8967060715368558,0.8203584667640337
0.5641,0.6256639660238332,0.9289474230013315
0.5651,1.0271086842480956,0.9070930002844442
0.5661,0.9219417362184896,1.308447247355216
0.5671,1.0692929738571637,1.0455789221537461
0.5681,0.5579544186880607,0.36769270907765683
0.5691,0.4608362438268078,-0.3773169967412463
0.5701,-0.10015749191609302,0.9299673262854811
0.5711,1.2164436373767242,0.14426975694654542
0.5721,0.6222040949603016,0.9039303155284952
0.5731,0.4805567203381693,0.8983331119149957
0.5741,0.9028624541687861,1.3768585229401027
0.5751,0.9170751759019585,1.3883170432261898
0.5761,0.30719557771702155,1.0609767509208758
0.5771,1.6650687772500192,0.3491284262860685
0.5781,0.304428020532888,-0.03449173078850676
0.5791,1.1978389471136806,0.5810294286433824
0.5801,0.3530879866083086,0.37856651224555754
0.5811,0.40827042544730113,0.8132301545126848
0.5821,0.46564799288549874,0.8611372284482697
0.5831,1.1829848259805544,1.9317870978442997
0.5841,0.3925538824001436,0.24118676133884331
0.5851,0.4863051513218632,1.0148698992139336
0.5861,0.5848913512707299,0.5359857883571764
0.5871,1.0819250242028748,1.0372816237418425
0.5881,0.5997792580210692,0.9624802220304597
0.5891,0.6871503189072677,1.0244043750479992
0.5901,0.8635218258556662,0.5548381339459543
0.5911,0.8984160611709482,0.9648258297091874
0.5921,1.0784548994441976,0.6827504862216303
0.5931,0.15616934797559823,0.9674623586985924
0.5941,0.8145138464425478,1.9299114027219444
0.5951,1.0680713831216417,1.533794818968131
0.5961,0.34613767932687534,0.9244537105481326
0.5971,1.45010308562802,0.4031246278910523
0.5981,1.1464406157083902,0.4188556034656845
0.5991,1.0399588772196002,0.8176110804109825
0.6001,1.3396079848685125,0.8420882026318227
0.6011,1.098228231034422,2.3668539456173927
0.6021,0.7065194683528789,0.3730175901624383
0.6031,0.700777678991085,1.2387086749792602
0.6041,1.3147415788921082,-0.011778056485413746
0.6051,0.9269076621317177,0.6386753591788747
0.6061,0.14457333786258053,0.8234803293202688
0.6071,0.437399754398724,0.7287221569967117
0.6081,0.6949135371812845,0.17938898788624202
0.6091,0.6941859245166203,1.1094650106798243
0.6101,0.6482391541735761,1.6705724670951634
0.6111,1.535404966852727,1.1225685809307362
0.6121,0.40374567542546125,0.22197587831184362
0.6131,0.005155924865753447,0.8486165729957396
0.6141,1.7332053642567764,0.5759507622200536
0.6151,0.8043534549458506,0.94218613136194
0.6161,1.1841000079723947,0.3674870688749433
0.6171,0.8027394240965886,1.2199108126091944
