Time,Distance1,Distance2,Distance3
0.132,14.142135728167448,14.142135728167448,14.000000105496794
0.133,14.142135731366457,14.142135731366457,14.000000108728281
0.134,14.142135734638359,14.142135734638359,14.000000112033401
0.135,14.14213573798425,14.14213573798425,14.000000115413261
0.136,14.142135741405236,14.142135741405236,14.000000118868977
0.137,14.142135744902427,14.142135744902427,14.000000122401675
0.138,14.142135748476948,14.142135748476948,14.000000126012486
0.139,14.142135752129924,14.142135752129924,14.000000129702551
0.14,14.142135755862498,14.142135755862498,14.00000013347302
0.141,14.142135759675813,14.142135759675813,14.000000137325049
0.142,14.142135763571023,14.142135763571023,14.000000141259806
0.143,14.142135767549288,14.142135767549288,14.00000014527846
0.144,14.142135771611782,14.142135771611782,14.000000149382197
0.145,14.14213577575968,14.14213577575968,14.000000153572207
0.146,14.142135779994168,14.142135779994168,14.000000157849687
0.147,14.14213578431644,14.14213578431644,14.000000162215843
0.148,14.142135788727703,14.142135788727703,14.000000166671889
0.149,14.142135793229162,14.142135793229162,14.00000017121905
0.15,14.142135797822037,14.142135797822037,14.000000175858554
0.151,14.142135802507557,14.142135802507557,14.000000180591643
0.152,14.142135807286953,14.142135807286953,14.000000185419562
0.153,14.142135812161468,14.142135812161468,14.000000190343568
0.154,14.142135817132358,14.142135817132358,14.000000195364924
0.155,14.142135822200876,14.142135822200876,14.0000002004849
0.156,14.142135827368293,14.142135827368293,14.00000020570478
0.157,14.142135832635882,14.142135832635882,14.000000211025847
0.158,14.142135838004926,14.142135838004926,14.0000002164494
0.159,14.142135843476716,14.142135843476716,14.000000221976745
0.16,14.142135849052552,14.142135849052552,14.00000022760919
0.161,14.142135854733743,14.142135854733743,14.000000233348059
0.162,14.142135860521602,14.142135860521602,14.00000023919468
0.163,14.142135866417453,14.142135866417453,14.000000245150389
0.164,14.142135872422628,14.142135872422628,14.000000251216532
0.165,14.142135878538467,14.142135878538467,14.000000257394461
0.166,14.142135884766315,14.142135884766315,14.000000263685537
0.167,14.14213589110753,14.14213589110753,14.000000270091133
0.168,14.142135897563476,14.142135897563476,14.000000276612623
0.169,14.142135904135523,14.142135904135523,14.000000283251392
0.17,14.142135910825052,14.142135910825052,14.000000290008837
0.171,14.14213591763345,14.14213591763345,14.000000296886357
0.172,14.142135924562114,14.142135924562114,14.000000303885365
0.173,14.142135931612446,14.142135931612446,14.000000311007275
0.174,14.142135938785858,14.142135938785858,14.000000318253518
0.175,14.142135946083773,14.142135946083773,14.000000325625523
0.176,14.142135953507616,14.142135953507616,14.000000333124737
0.177,14.142135961058822,14.142135961058822,14.000000340752608
0.178,14.142135968738836,14.142135968738836,14.000000348510595
0.179,14.142135976549113,14.142135976549113,14.000000356400164
0.18,14.142135984491109,14.142135984491109,14.000000364422792
0.181,14.142135992566294,14.142135992566294,14.00000037257996
0.182,14.142136000776143,14.142136000776143,14.00000038087316
0.183,14.14213600912214,14.14213600912214,14.00000038930389
0.184,14.142136017605779,14.142136017605779,14.00000039787366
0.185,14.142136026228556,14.142136026228556,14.00000040658398
0.186,14.142136034991982,14.142136034991982,14.000000415436377
0.187,14.14213604389757,14.14213604389757,14.00000042443238
0.188,14.14213605294685,14.14213605294685,14.000000433573533
0.189,14.142136062141347,14.142136062141347,14.000000442861376
0.19,14.142136071482604,14.142136071482604,14.000000452297472
0.191,14.14213608097217,14.14213608097217,14.000000461883381
0.192,14.142136090611597,14.142136090611597,14.000000471620673
0.193,14.142136100402453,14.142136100402453,14.00000048151093
0.194,14.142136110346309,14.142136110346309,14.000000491555742
0.195,14.142136120444741,14.142136120444741,14.0000005017567
0.196,14.142136130699342,14.142136130699342,14.00000051211541
0.197,14.142136141111703,14.142136141111703,14.000000522633483
0.198,14.142136151683431,14.142136151683431,14.00000053331254
0.199,14.142136162416135,14.142136162416135,14.00000054415421
0.2,14.142136173311435,14.142136173311435,14.000000555160126
0.201,14.142136184370962,14.142136184370962,14.000000566331934
0.202,14.142136195596347,14.142136195596347,14.000000577671285
0.203,14.142136206989234,14.142136206989234,14.00000058917984
0.204,14.142136218551276,14.142136218551276,14.000000600859265
0.205,14.14213623028413,14.14213623028413,14.000000612711238
0.206,14.142136242189466,14.142136242189466,14.000000624737442
0.207,14.142136254268955,14.142136254268955,14.00000063693957
0.208,14.142136266524284,14.142136266524284,14.00000064931932
0.209,14.14213627895714,14.14213627895714,14.000000661878403
0.21,14.142136291569226,14.142136291569226,14.000000674618533
0.211,14.142136304362246,14.142136304362246,14.000000687541435
0.212,14.142136317337917,14.142136317337917,14.00000070064884
0.213,14.142136330497957,14.142136330497957,14.00000071394249
0.214,14.1421363438441,14.1421363438441,14.000000727424132
0.215,14.142136357378085,14.142136357378085,14.00000074109552
0.216,14.142136371101655,14.142136371101655,14.00000075495842
0.217,14.142136385016565,14.142136385016565,14.000000769014601
0.218,14.14213639912458,14.14213639912458,14.000000783265847
0.219,14.142136413427465,14.142136413427465,14.000000797713945
0.22,14.142136427927003,14.142136427927003,14.000000812360689
0.221,14.142136442624976,14.142136442624976,14.000000827207883
0.222,14.142136457523177,14.142136457523177,14.00000084225734
0.223,14.142136472623411,14.142136472623411,14.000000857510878
0.224,14.142136487927484,14.142136487927484,14.000000872970327
0.225,14.142136503437214,14.142136503437214,14.00000088863752
0.226,14.142136519154425,14.142136519154425,14.000000904514302
0.227,14.142136535080953,14.142136535080953,14.000000920602524
0.228,14.142136551218636,14.142136551218636,14.000000936904044
0.229,14.142136567569322,14.142136567569322,14.000000953420733
0.23,14.14213658413487,14.14213658413487,14.000000970154462
0.231,14.142136600917139,14.142136600917139,14.000000987107114
0.232,14.142136617918009,14.142136617918009,14.000001004280586
0.233,14.142136635139352,14.142136635139352,14.00000102167677
0.234,14.14213665258306,14.14213665258306,14.000001039297576
0.235,14.142136670251029,14.142136670251029,14.00000105714492
0.236,14.142136688145161,14.142136688145161,14.000001075220723
0.237,14.142136706267365,14.142136706267365,14.000001093526913
0.238,14.142136724619565,14.142136724619565,14.000001112065434
0.239,14.142136743203682,14.142136743203682,14.000001130838228
0.24,14.142136762021655,14.142136762021655,14.000001149847252
0.241,14.142136781075427,14.142136781075427,14.000001169094466
0.242,14.142136800366943,14.142136800366943,14.000001188581841
0.243,14.142136819898166,14.142136819898166,14.000001208311355
0.244,14.142136839671059,14.142136839671059,14.000001228284992
0.245,14.142136859687595,14.142136859687595,14.000001248504748
0.246,14.142136879949758,14.142136879949758,14.000001268972625
0.247,14.142136900459537,14.142136900459537,14.000001289690628
0.248,14.142136921218926,14.142136921218926,14.000001310660778
0.249,14.142136942229932,14.142136942229932,14.0000013318851
0.25,14.142136963494567,14.142136963494567,14.000001353365624
0.251,14.14213698501485,14.14213698501485,14.000001375104395
0.252,14.142137006792812,14.142137006792812,14.000001397103457
0.253,14.142137028830486,14.142137028830486,14.00000141936487
0.254,14.142137051129916,14.142137051129916,14.000001441890696
0.255,14.142137073693155,14.142137073693155,14.000001464683008
0.256,14.142137096522259,14.142137096522259,14.000001487743885
0.257,14.142137119619296,14.142137119619296,14.000001511075418
0.258,14.142137142986341,14.142137142986341,14.000001534679697
0.259,14.142137166625476,14.142137166625476,14.000001558558829
0.26,14.142137190538792,14.142137190538792,14.000001582714926
0.261,14.142137214728383,14.142137214728383,14.000001607150102
0.262,14.142137239196357,14.142137239196357,14.000001631866489
0.263,14.142137263944829,14.142137263944829,14.00000165686622
0.264,14.142137288975915,14.142137288975915,14.000001682151437
0.265,14.142137314291746,14.142137314291746,14.000001707724287
0.266,14.14213733989446,14.14213733989446,14.000001733586934
0.267,14.142137365786198,14.142137365786198,14.000001759741538
0.268,14.142137391969113,14.142137391969113,14.000001786190277
0.269,14.142137418445364,14.142137418445364,14.000001812935327
0.27,14.142137445217116,14.142137445217116,14.000001839978882
0.271,14.142137472286548,14.142137472286548,14.000001867323137
0.272,14.142137499655838,14.142137499655838,14.000001894970296
0.273,14.142137527327177,14.142137527327177,14.00000192292257
0.274,14.142137555302766,14.142137555302766,14.000001951182181
0.275,14.142137583584805,14.142137583584805,14.000001979751357
0.276,14.142137612175512,14.142137612175512,14.00000200863233
0.277,14.142137641077104,14.142137641077104,14.000002037827347
0.278,14.142137670291811,14.142137670291811,14.000002067338658
0.279,14.142137699821868,14.142137699821868,14.000002097168519
0.28,14.142137729669518,14.142137729669518,14.000002127319199
0.281,14.142137759837015,14.142137759837015,14.000002157792974
0.282,14.142137790326615,14.142137790326615,14.00000218859212
0.283,14.142137821140587,14.142137821140587,14.000002219718931
0.284,14.142137852281202,14.142137852281202,14.000002251175705
0.285,14.142137883750744,14.142137883750744,14.000002282964742
0.286,14.142137915551501,14.142137915551501,14.000002315088357
0.287,14.14213794768577,14.14213794768577,14.00000234754887
0.288,14.142137980155857,14.142137980155857,14.000002380348612
0.289,14.142138012964073,14.142138012964073,14.000002413489915
0.29,14.142138046112738,14.142138046112738,14.000002446975122
0.291,14.142138079604178,14.142138079604178,14.000002480806586
0.292,14.142138113440732,14.142138113440732,14.000002514986667
0.293,14.142138147624737,14.142138147624737,14.000002549517726
0.294,14.142138182158547,14.142138182158547,14.000002584402141
0.295,14.142138217044517,14.142138217044517,14.000002619642293
0.296,14.142138252285015,14.142138252285015,14.000002655240571
0.297,14.142138287882412,14.142138287882412,14.000002691199372
0.298,14.142138323839088,14.142138323839088,14.000002727521101
0.299,14.142138360157432,14.142138360157432,14.000002764208169
0.3,14.142138396839838,14.142138396839838,14.000002801262994
0.301,14.14213843388871,14.14213843388871,14.000002838688006
0.302,14.142138471306462,14.142138471306462,14.000002876485642
0.303,14.142138509095505,14.142138509095505,14.00000291465834
0.304,14.14213854725827,14.14213854725827,14.000002953208554
0.305,14.142138585797186,14.142138585797186,14.000002992138738
0.306,14.142138624714697,14.142138624714697,14.000003031451362
0.307,14.14213866401325,14.14213866401325,14.000003071148894
0.308,14.1421387036953,14.1421387036953,14.000003111233818
0.309,14.142138743763313,14.142138743763313,14.000003151708624
0.31,14.142138784219757,14.142138784219757,14.000003192575802
0.311,14.142138825067109,14.142138825067109,14.000003233837859
0.312,14.142138866307857,14.142138866307857,14.000003275497306
0.313,14.142138907944494,14.142138907944494,14.00000331755666
0.314,14.14213894997952,14.14213894997952,14.000003360018448
0.315,14.142138992415443,14.142138992415443,14.000003402885204
0.316,14.142139035254779,14.142139035254779,14.000003446159468
0.317,14.142139078500051,14.142139078500051,14.00000348984379
0.318,14.14213912215379,14.14213912215379,14.000003533940724
0.319,14.142139166218533,14.142139166218533,14.000003578452835
0.32,14.142139210696826,14.142139210696826,14.000003623382696
0.321,14.14213925559122,14.14213925559122,14.000003668732882
0.322,14.142139300904278,14.142139300904278,14.000003714505985
0.323,14.142139346638567,14.142139346638567,14.000003760704592
0.324,14.142139392796661,14.142139392796661,14.000003807331307
0.325,14.142139439381143,14.142139439381143,14.00000385438874
0.326,14.142139486394605,14.142139486394605,14.00000390187951
0.327,14.142139533839643,14.142139533839643,14.000003949806233
0.328,14.142139581718862,14.142139581718862,14.000003998171549
0.329,14.142139630034873,14.142139630034873,14.00000404697809
0.33,14.142139678790295,14.142139678790295,14.000004096228505
0.331,14.14213972798776,14.14213972798776,14.000004145925447
0.332,14.142139777629897,14.142139777629897,14.000004196071577
0.333,14.14213982771935,14.14213982771935,14.000004246669567
0.334,14.142139878258769,14.142139878258769,14.000004297722088
0.335,14.14213992925081,14.14213992925081,14.000004349231828
0.336,14.142139980698134,14.142139980698134,14.000004401201474
0.337,14.142140032603418,14.142140032603418,14.000004453633727
0.338,14.142140084969338,14.142140084969338,14.000004506531294
0.339,14.142140137798577,14.142140137798577,14.000004559896885
0.34,14.142140191093834,14.142140191093834,14.000004613733223
0.341,14.142140244857805,14.142140244857805,14.000004668043035
0.342,14.1421402990932,14.1421402990932,14.000004722829058
0.343,14.142140353802734,14.142140353802734,14.000004778094032
0.344,14.142140408989132,14.142140408989132,14.00000483384071
0.345,14.14214046465512,14.14214046465512,14.00000489007185
0.346,14.142140520803437,14.142140520803437,14.000004946790217
0.347,14.14214057743683,14.14214057743683,14.00000500399858
0.348,14.142140634558046,14.142140634558046,14.000005061699724
0.349,14.14214069216985,14.14214069216985,14.000005119896432
0.35,14.142140750275004,14.142140750275004,14.000005178591502
0.351,14.142140808876285,14.142140808876285,14.000005237787734
0.352,14.142140867976472,14.142140867976472,14.000005297487938
0.353,14.142140927578355,14.142140927578355,14.00000535769493
0.354,14.142140987684728,14.142140987684728,14.000005418411536
0.355,14.142141048298395,14.142141048298395,14.000005479640585
0.356,14.142141109422164,14.142141109422164,14.000005541384917
0.357,14.142141171058856,14.142141171058856,14.000005603647377
0.358,14.142141233211296,14.142141233211296,14.000005666430821
0.359,14.142141295882313,14.142141295882313,14.000005729738108
0.36,14.142141359074746,14.142141359074746,14.000005793572106
0.361,14.142141422791443,14.142141422791443,14.000005857935689
0.362,14.142141487035259,14.142141487035259,14.000005922831742
0.363,14.14214155180905,14.14214155180905,14.000005988263151
0.364,14.14214161711569,14.14214161711569,14.00000605423282
0.365,14.142141682958052,14.142141682958052,14.000006120743647
0.366,14.142141749339016,14.142141749339016,14.000006187798547
0.367,14.142141816261475,14.142141816261475,14.00000625540044
0.368,14.142141883728325,14.142141883728325,14.000006323552247
0.369,14.142141951742468,14.142141951742468,14.000006392256909
0.37,14.142142020306819,14.142142020306819,14.00000646151736
0.371,14.142142089424294,14.142142089424294,14.000006531336552
0.372,14.14214215909782,14.14214215909782,14.00000660171744
0.373,14.142142229330327,14.142142229330327,14.000006672662986
0.374,14.142142300124757,14.142142300124757,14.00000674417616
0.375,14.142142371484058,14.142142371484058,14.000006816259937
0.376,14.142142443411181,14.142142443411181,14.000006888917305
0.377,14.142142515909091,14.142142515909091,14.000006962151252
0.378,14.142142588980755,14.142142588980755,14.000007035964778
0.379,14.142142662629148,14.142142662629148,14.000007110360889
0.38,14.142142736857252,14.142142736857252,14.000007185342596
0.381,14.14214281166806,14.14214281166806,14.000007260912925
0.382,14.142142887064567,14.142142887064567,14.000007337074896
0.383,14.142142963049777,14.142142963049777,14.000007413831549
0.384,14.142143039626703,14.142143039626703,14.000007491185924
0.385,14.142143116798358,14.142143116798358,14.000007569141069
0.386,14.142143194567774,14.142143194567774,14.00000764770004
0.387,14.142143272937979,14.142143272937979,14.000007726865901
0.388,14.142143351912013,14.142143351912013,14.000007806641722
0.389,14.142143431492926,14.142143431492926,14.000007887030582
0.39,14.142143511683768,14.142143511683768,14.000007968035565
0.391,14.142143592487601,14.142143592487601,14.000008049659762
0.392,14.142143673907492,14.142143673907492,14.000008131906272
0.393,14.142143755946519,14.142143755946519,14.000008214778202
0.394,14.142143838607758,14.142143838607758,14.000008298278662
0.395,14.142143921894304,14.142143921894304,14.000008382410776
0.396,14.142144005809248,14.142144005809248,14.00000846717767
0.397,14.142144090355696,14.142144090355696,14.000008552582479
0.398,14.142144175536757,14.142144175536757,14.000008638628342
0.399,14.142144261355547,14.142144261355547,14.000008725318411
0.4,14.142144347815192,14.142144347815192,14.00000881265584
0.401,14.14214443491882,14.14214443491882,14.00000890064379
0.402,14.142144522669572,14.142144522669572,14.000008989285433
0.403,14.142144611070592,14.142144611070592,14.000009078583947
0.404,14.142144700125028,14.142144700125028,14.000009168542514
0.405,14.142144789836046,14.142144789836046,14.000009259164324
0.406,14.142144880206807,14.142144880206807,14.000009350452578
0.407,14.142144971240484,14.142144971240484,14.000009442410477
0.408,14.142145062940257,14.142145062940257,14.000009535041235
0.409,14.142145155309315,14.142145155309315,14.00000962834807
0.41,14.142145248350849,14.142145248350849,14.000009722334212
0.411,14.14214534206806,14.14214534206806,14.00000981700289
0.412,14.142145436464157,14.142145436464157,14.000009912357346
0.413,14.14214553154235,14.14214553154235,14.000010008400825
0.414,14.142145627305865,14.142145627305865,14.000010105136582
0.415,14.14214572375793,14.14214572375793,14.000010202567879
0.416,14.142145820901778,14.142145820901778,14.000010300697983
0.417,14.14214591874065,14.14214591874065,14.000010399530169
0.418,14.142146017277799,14.142146017277799,14.000010499067718
0.419,14.142146116516477,14.142146116516477,14.000010599313919
0.42,14.142146216459949,14.142146216459949,14.000010700272071
0.421,14.142146317111484,14.142146317111484,14.000010801945471
0.422,14.142146418474356,14.142146418474356,14.000010904337435
0.423,14.14214652055185,14.14214652055185,14.000011007451274
0.424,14.142146623347259,14.142146623347259,14.000011111290315
0.425,14.142146726863874,14.142146726863874,14.000011215857885
0.426,14.142146831105002,14.142146831105002,14.000011321157325
0.427,14.142146936073955,14.142146936073955,14.000011427191978
0.428,14.142147041774049,14.142147041774049,14.000011533965194
0.429,14.142147148208606,14.142147148208606,14.00001164148033
0.43,14.142147255380959,14.142147255380959,14.000011749740755
0.431,14.142147363294447,14.142147363294447,14.000011858749838
0.432,14.142147471952413,14.142147471952413,14.000011968510956
0.433,14.142147581358207,14.142147581358207,14.000012079027497
0.434,14.142147691515191,14.142147691515191,14.000012190302852
0.435,14.142147802426727,14.142147802426727,14.000012302340421
0.436,14.142147914096189,14.142147914096189,14.000012415143608
0.437,14.142148026526952,14.142148026526952,14.000012528715828
0.438,14.142148139722405,14.142148139722405,14.0000126430605
0.439,14.142148253685937,14.142148253685937,14.000012758181052
0.44,14.142148368420948,14.142148368420948,14.000012874080912
0.441,14.142148483930844,14.142148483930844,14.000012990763526
0.442,14.142148600219038,14.142148600219038,14.000013108232338
0.443,14.142148717288945,14.142148717288945,14.0000132264908
0.444,14.142148835143994,14.142148835143994,14.000013345542376
0.445,14.142148953787618,14.142148953787618,14.000013465390532
0.446,14.142149073223253,14.142149073223253,14.00001358603874
0.447,14.142149193454348,14.142149193454348,14.000013707490483
0.448,14.142149314484351,14.142149314484351,14.000013829749248
0.449,14.142149436316725,14.142149436316725,14.000013952818529
0.45,14.142149558954936,14.142149558954936,14.000014076701826
0.451,14.142149682402453,14.142149682402453,14.000014201402648
0.452,14.142149806662758,14.142149806662758,14.000014326924509
0.453,14.142149931739336,14.142149931739336,14.000014453270929
0.454,14.14215005763568,14.14215005763568,14.000014580445438
0.455,14.142150184355286,14.142150184355286,14.000014708451568
0.456,14.142150311901663,14.142150311901663,14.000014837292863
0.457,14.142150440278323,14.142150440278323,14.00001496697287
0.458,14.142150569488782,14.142150569488782,14.00001509749514
0.459,14.142150699536568,14.142150699536568,14.00001522886324
0.46,14.142150830425214,14.142150830425214,14.000015361080736
0.461,14.142150962158258,14.142150962158258,14.000015494151201
0.462,14.142151094739242,14.142151094739242,14.000015628078218
0.463,14.142151228171722,14.142151228171722,14.000015762865374
0.464,14.142151362459256,14.142151362459256,14.000015898516265
0.465,14.142151497605406,14.142151497605406,14.00001603503449
0.466,14.142151633613746,14.142151633613746,14.000016172423658
0.467,14.142151770487855,14.142151770487855,14.000016310687384
0.468,14.142151908231316,14.142151908231316,14.000016449829287
0.469,14.14215204684772,14.14215204684772,14.000016589852997
0.47,14.142152186340665,14.142152186340665,14.000016730762148
0.471,14.142152326713756,14.142152326713756,14.00001687256038
0.472,14.142152467970604,14.142152467970604,14.00001701525134
0.473,14.142152610114826,14.142152610114826,14.000017158838684
0.474,14.142152753150045,14.142152753150045,14.00001730332607
0.475,14.14215289707989,14.14215289707989,14.000017448717168
0.476,14.142153041908003,14.142153041908003,14.000017595015649
0.477,14.142153187638021,14.142153187638021,14.000017742225195
0.478,14.142153334273598,14.142153334273598,14.000017890349493
0.479,14.142153481818388,14.142153481818388,14.000018039392234
0.48,14.142153630276056,14.142153630276056,14.000018189357121
0.481,14.142153779650268,14.142153779650268,14.000018340247857
0.482,14.142153929944703,14.142153929944703,14.00001849206816
0.483,14.142154081163039,14.142154081163039,14.000018644821742
0.484,14.142154233308968,14.142154233308968,14.000018798512336
0.485,14.142154386386183,14.142154386386183,14.00001895314367
0.486,14.142154540398387,14.142154540398387,14.000019108719485
0.487,14.142154695349285,14.142154695349285,14.000019265243525
0.488,14.142154851242594,14.142154851242594,14.000019422719543
0.489,14.142155008082032,14.142155008082032,14.000019581151294
0.49,14.142155165871326,14.142155165871326,14.000019740542548
0.491,14.142155324614212,14.142155324614212,14.000019900897072
0.492,14.142155484314426,14.142155484314426,14.000020062218645
0.493,14.142155644975716,14.142155644975716,14.000020224511053
0.494,14.142155806601833,14.142155806601833,14.000020387778083
0.495,14.142155969196539,14.142155969196539,14.000020552023534
0.496,14.142156132763596,14.142156132763596,14.000020717251207
0.497,14.142156297306775,14.142156297306775,14.000020883464913
0.498,14.142156462829854,14.142156462829854,14.000021050668469
