Latitude [deg],Longitude [deg],Altitude [m above MSL]
32.99998673635745,-85.00004530579531,205.78537087740736
33.000025260308746,-85.00004088044867,204.51118434432564
33.0000310774198,-84.99996457753112,195.24442324874306
33.000028996905996,-84.9999653935978,198.54617313617086
33.0000174782294,-85.00004468071725,201.82218007357943
32.99999804568281,-85.00003488365141,197.2940416480682
33.00000978076561,-85.00001200535756,203.01463904297398
33.000020798137065,-84.99999027893699,203.19768724894163
32.999998320896545,-84.99994794434377,197.50799442324845
33.00001156790259,-84.99998921016035,200.95416184433748
33.00001889152059,-85.0000085871818,200.53735116025305
33.00009422537334,-84.99997933522523,200.00503742269638
32.99997394405471,-85.0000077444706,198.88997795032952
32.99997440014126,-85.00000227598952,200.34822320657642
33.000021457013126,-85.00004138718924,201.4192061709451
32.99999758326032,-85.00006796192088,202.1339806829018
32.99999496673472,-85.00001346695754,197.1648890819494
32.999996136627985,-84.99999252999145,200.34306199058634
33.000001474918236,-84.99997260581151,200.61056224604098
32.99997659539921,-85.00002919918528,197.25437469327215
33.000000581294074,-85.00002046987275,202.82829009472022
32.999922122436374,-85.00000729418812,201.42278747552484
32.99999083428244,-85.0000575637335,203.11424276477368
33.000050244017466,-85.00003929978419,199.1868530706637
33.000050589669016,-85.00001155245707,207.34831483717454
32.999990343065434,-84.99996859203499,199.53369746962565
32.99999115467999,-85.00002971265174,206.91626190455364
33.00000232508792,-84.99996631456894,197.78945452314153
32.99996107271106,-84.99998170757951,199.32548755858505
32.999984977327806,-85.00001763024196,204.99375616977946
32.99999882087709,-85.000009416747,203.29063070981448
33.00001994653064,-84.99999572908976,202.92562889954823
33.000012065780425,-84.9999958000166,199.6089358332768
32.999932762014126,-85.00006448018746,196.84594041290697
33.00003376529748,-85.00003299301285,207.4150030247593
33.00002743049635,-84.99998526121148,201.32265035809866
32.99999508922573,-84.9999561423821,204.35081222294298
33.0000207323175,-84.99999100619698,201.34105238879718
33.00000286389676,-84.9999723790196,201.18407154296864
32.99998507424622,-84.99999101245777,201.30745230987247
33.00002380234079,-85.0000079341685,200.35396127050436
32.99995838091401,-84.99999996611699,199.7046296131394
32.99996662627956,-84.9999748783603,197.85413887450719
33.000033379250006,-84.99998807023971,198.69018882496533
33.0000115736047,-84.999978417722,197.63617442076213
33.000032706383784,-85.00007368768118,190.70657510843682
32.99999695577761,-84.99999313392226,198.93897346634284
33.00004801918297,-84.99999919038679,200.02927994879892
33.00003784317665,-84.99996777247563,197.5876640021675
32.99999950410507,-85.00000893571234,205.3652921909161
32.99996140337363,-84.99997851466195,201.95605847962594
33.00005150537751,-84.99998971608282,199.99879462665712
33.00006615267182,-84.99992074178078,201.9954479948284
32.99997960296376,-84.99998472905669,198.56461044684963
33.00003258881846,-84.99997393750142,203.642602251811
32.99998658288331,-85.000042188747,204.2009998780806
32.999956391122716,-85.00003176717455,198.35107626498046
33.0000196818354,-84.99998726595749,196.1601263934408
33.00000051138353,-85.00002463744573,196.16806193100766
33.000024921585315,-85.00002295561454,198.87685834558675
33.00000265726811,-84.99999161089337,193.1469215056527
33.00002590953015,-85.0000214362758,204.33735881433114
33.00000065642988,-84.9999652483335,202.2407745200362
33.0000014573142,-85.00003481334076,200.05715724150318
33.00001483049095,-85.00002284767005,198.00297473970858
32.99997786787896,-84.9999792742842,201.1067839742561
33.00003027330322,-84.99998255114154,203.61304298645953
32.99996254354108,-84.99997378724157,198.3607269097129
32.99999064808125,-84.99999568086837,197.8231796902487
33.00002866934563,-85.00001223375027,200.46523311505558
32.99997150882896,-84.99999174008731,203.28654294466904
32.999954609688366,-85.00001235023538,197.7578963957428
33.00002452118431,-84.99999361007947,200.12390047868422
33.00000027833638,-85.00004465557211,200.23353658698187
32.9999751670114,-85.00000662864984,202.0247085553174
33.00004635790752,-85.00003851327044,198.7627950815596
33.00001025211961,-84.999994946234,195.53584301170665
32.99999964141552,-84.99997632048483,198.99724798789023
32.999978527111594,-84.9999746364655,194.97099053986537
33.000038868751744,-84.99995763169389,199.6695744212584
32.99999549359205,-85.00005563942143,204.3489226855419
32.999978151619175,-85.00004122628053,200.94184497377273
32.99997139100668,-84.9999906475733,196.74809019420755
33.00000165986942,-84.999989250978,195.19809614506417
33.000002982898444,-85.00001557779719,193.19744418503979
33.00001159192579,-84.99996055196918,199.77636524627368
32.999968718397064,-84.99995571369287,198.36064334274403
33.000014028039665,-84.9999455307834,195.97656463773268
33.000004036154344,-85.00003584629825,201.8509841632758
32.99999789482955,-85.00003271663331,202.93880601311423
33.00002074330586,-84.99999067198642,195.67765961104055
33.000042076507285,-85.00002494942281,201.86255828327293
33.00001902563502,-85.00000631837283,198.13194321611687
33.00004521118261,-85.00000549679805,203.65782733559266
32.9999683994294,-85.00001592902083,198.03096318439194
33.00001034915816,-84.99999042086476,202.02145787049062
32.99999543880074,-85.00001842927624,199.0147084977113
32.99994917163178,-84.99995060249064,200.50730578382505
33.00001284855801,-85.00000089841718,199.377029624762
33.00001207826277,-84.99999388527223,193.5864913378338
33.00000525132651,-85.00001482822363,199.42660453140994
33.000017234202836,-84.99997537146675,198.41460975553423
33.00001999056187,-84.99999591284883,206.0901645483916
32.99999327704889,-85.00000127680563,200.5065019181211
33.00002589914134,-85.00000412149016,197.5713344168182
33.00001708278614,-85.00002305951574,199.2457814635466
32.9999908962364,-84.99996909318575,203.108184873741
32.999961080844606,-85.00001733530361,197.07007865956413
33.00005498949021,-85.00008131683492,196.79341181563672
33.00000159023618,-84.99998248412919,197.45147097690636
32.999976744655434,-84.99998637064635,197.73305563980708
33.000020106935914,-85.0000266631671,206.29365225132855
32.99999337016633,-85.00002968230744,205.84871143228082
33.00001984184834,-84.99998070801851,198.36840873657664
33.00002447138038,-85.00004868837337,193.54764308688848
33.00000968232157,-85.00001822275462,203.00711622550295
32.99999973290122,-84.9999784300483,199.62843181564494
32.999993915533345,-85.00009014975667,197.0196585264395
32.99997700780047,-84.99990452921932,199.944897093615
33.0000152798365,-84.99996316076218,201.07886694714864
33.00000850054715,-84.99995272152462,198.87714904280975
32.99997598948812,-85.00001741961651,199.5600370055724
33.00001746543133,-84.99999535168052,192.52494427879654
33.00003190066095,-85.00002826177733,204.5741337986864
33.0000084311867,-84.99997580036117,199.28349581339288
33.00002958484408,-85.00004298321232,201.30450315620547
33.00001019231666,-85.00000575486534,198.86927252892582
33.00003066757164,-84.99998705801411,200.11278595374353
33.000035893446764,-85.0000057282647,203.75183758609757
32.999985278450374,-85.00002957551155,201.13050940187588
33.00003554575021,-85.00001424240813,198.9394390868225
33.00002980584259,-84.99998014877909,205.0070625003284
33.00001674712409,-84.9999917159335,198.95835807163218
33.000005322117325,-85.0000446716699,201.37603910790781
32.999975765804756,-84.99995069791284,198.85491638688623
33.00005246209388,-84.99996734777531,199.6997013102635
33.000025862258724,-84.99997606923,194.76324749109992
33.000024226264664,-85.0000102702563,196.63309981611707
32.999971795797194,-84.9999520916533,207.012579774944
32.99998292317186,-85.00002970456723,202.16968161194174
33.000044548549056,-85.00001026595189,201.24697345341687
32.999998041543165,-84.99991748445821,195.26926958212385
33.00002786614295,-85.00000656140502,199.57201907115646
33.00003683720576,-85.00001331048492,195.46925438265325
32.99998567697504,-85.00001816657932,204.29964086388884
32.99997160666015,-85.00001665264314,196.2117889098906
33.00000564894778,-84.99999593196283,199.040740265272
33.00000625646011,-84.99997754441861,194.4621145529804
32.99997921254778,-84.99998656696556,196.59297382218233
33.000013360845905,-85.00000699795427,198.17488150357468
33.000001498869544,-85.00003734608366,201.0122957387865
32.999960997874346,-84.99997539051517,196.90256793181635
32.9999502857494,-85.0000091455149,204.60172950362008
33.00000246132957,-84.99996166440265,200.5416052426458
32.999974369061334,-85.00003421815273,199.4315915286423
33.000021936699326,-84.99998374664113,197.6191135590561
32.99999123794862,-85.0000374022389,196.12590081573694
33.00004994750509,-84.99999783500914,200.63986575813564
33.000022461964576,-84.99998728303915,198.0864159849671
33.000023082023105,-85.0000631158153,195.73720084859758
33.000014214030855,-85.00003749089299,198.75839458884076
32.999994406491766,-85.00004778721168,198.60344389189427
32.99998270814351,-84.9999958062706,199.54677660703842
32.999991903051644,-84.9999674918032,198.76355443625206
33.00000198140494,-85.00002620066996,196.44635692678858
32.99998495284258,-84.9999772845429,201.55061935728924
32.99999911652276,-84.99997582691276,201.91442732349515
32.99995158004858,-85.00000747980383,198.36670990620226
32.999996426415706,-84.99996525324437,200.01606457367055
33.00001182040812,-85.00000585119848,205.4480435469937
32.99998613422,-85.00002316901505,203.021057373133
33.000006001777855,-84.9999499375066,201.92270236545568
33.000020700861796,-84.99997016401336,200.9673226654812
32.999964429945564,-84.99999184871085,198.72877225353685
32.9999816757463,-85.00005312321126,196.10508193320734
32.99993838248115,-84.99996675411596,196.47383012982792
32.99999754509057,-84.99997216760579,195.98328820255128
33.00000290415813,-84.9999830611347,204.02606259250666
32.99998917020182,-85.00004610048165,200.8809823082637
33.00000591795189,-85.00000672214897,199.54232091809766
33.00004073158584,-85.00001329022933,198.9846821528224
32.999958673530195,-85.00001440515635,198.20520562100498
33.00002325254874,-84.99999793229992,201.74245657136433
32.99998208453388,-85.00002042534958,200.7886678213652
32.999986022318595,-85.00002788142228,193.56817563815184
33.00003648690915,-84.9999485469853,205.24491813141273
33.00005505030368,-84.99999730268617,193.79734637698024
32.999989305198795,-85.00002985988836,199.82037561079787
32.99993507927648,-85.00002226624044,198.46805885959083
33.00001179927744,-84.9999779236626,200.71430243728466
33.00001819328981,-85.00007338571866,197.99904334858033
32.99996841395691,-85.00003811519154,198.14956031037815
32.99998791438359,-84.99998094843993,201.0936854827183
32.99999115777617,-84.9999249115212,197.97956266032907
32.999985860798866,-84.99999641056857,206.54966661859027
33.00001755754409,-85.00001108396413,195.4458012246279
33.0000295605729,-85.00004819221226,201.24081724182446
33.000001121476416,-85.00000676490788,199.03222640857936
33.00003037772272,-85.00004286030247,202.3617607765226
32.999940446644274,-84.99999888947583,199.73010681475066
33.0000214578725,-84.99997543444793,197.77638285470022
32.9999849002838,-84.99999425180886,202.5319031678797
32.99997355416969,-85.00003809238336,199.14237735352933
32.99999134716896,-85.0000211987407,200.6428188413371
32.99998661047571,-85.00002998237719,196.385567349965
33.000036273654715,-85.0000014349512,197.13950152774768
33.00001245124328,-85.00001811652687,198.77471702504204
32.999998802432856,-84.99991885045307,195.8783872570104
33.000044146965486,-85.00003547942158,197.20511026175714
33.00005003008593,-85.00001566933764,195.18076709331805
33.00003429420916,-85.00000296691297,202.82510006962173
33.00002864187084,-84.99995556025132,196.7182519393024
32.999999508168656,-84.99999390125244,199.5494972649538
33.00001255140219,-85.00004331983398,200.7829139653663
32.99997889097305,-84.99996178156097,199.6118382266558
33.00000305284369,-84.99999461468,196.6716194289013
32.9999925434404,-84.99999878035797,200.90258793234585
33.0000357336017,-85.0000442093227,202.18129863569783
33.000014915591535,-85.00000094082682,199.3779467715157
33.00000330732524,-85.0000404622296,199.52839245526107
32.99999971447176,-84.9999981004853,198.7703160111323
32.99998161327778,-85.00002264942994,198.80232141077275
32.99996254515528,-84.99999289089327,203.60615534649347
33.00002113264785,-85.0000165429547,202.24868384997248
33.00000510768116,-84.99998856327534,200.30064032528145
32.99995149214728,-85.00002596112309,197.4382322963713
32.999952934250096,-85.00002395004857,204.17821441509278
33.00001612303278,-85.00001211694841,200.8012705924449
33.00002374601272,-84.99995156310548,205.60380921492387
32.999989940417414,-84.99999523646946,204.95401123358914
32.999981601782835,-85.00005700218622,195.91442814492453
32.99999266163507,-84.99995068942044,194.96720410098078
33.00001276745179,-85.0000547571365,208.99216890013992
32.999971692028424,-84.99996846467431,197.62911589725533
33.00003389870597,-84.99998738919683,199.40803111719043
33.000012497804875,-84.99999735280328,204.4171997765949
32.999980468235236,-84.99998560364187,200.2621129227477
33.00001629362808,-84.99999155013134,200.43082173890213
33.00001161356206,-85.00000518298268,198.0880204591822
33.00005733661027,-85.00001139661612,203.34990871051843
32.99999303880668,-85.00003914818947,194.4545860734154
33.00004080042072,-84.99996622350903,196.3002318524919
33.00001728398164,-85.00001380487589,194.56037638206158
33.000004727704706,-85.00005699452056,201.37449468955148
33.00002315986155,-85.00001445932669,199.77102733017028
33.0000352265843,-84.99994579784013,200.4653531205281
32.99998484451633,-85.00001807063556,200.1897189545104
33.000020557858235,-85.00000808308297,200.61703592817466
32.999981739365225,-85.00005486740386,197.65687824651528
33.000006941944186,-85.00004219896765,201.4047391009837
32.999981138941415,-84.99997116275279,202.75070180912778
33.00001507065211,-84.99998305322588,195.96120214510307
32.999971205430704,-85.00004918553451,203.51690965931263
32.999989324870754,-85.00003351903881,197.15526937922036
33.000065975878954,-84.99999094060702,204.68438528595811
32.99998407062727,-85.00000818082798,198.67364400152047
32.99998624133869,-84.9999894294606,194.64650036647947
32.999982451813246,-85.00001495968601,198.2338201144823
33.000002234828365,-84.9999837420379,201.20946120878273
32.99997516377042,-84.99996815701175,199.23242642593326
32.99998859497189,-85.00001850904246,203.4923695588939
32.99995776181817,-85.00001459277958,203.67858843747402
32.9999586769163,-85.00002543543384,202.01410435638724
32.99996580389897,-85.00003749883162,197.15163267967924
33.00000157798443,-85.00003328265903,199.59865263288754
33.00002180124806,-84.99998298543281,199.05033042665036
33.00001679066949,-84.99998414279155,205.63127096383087
33.00000971955023,-84.9999735287221,195.48841727996222
32.99999198894403,-85.00002742572879,204.0798626815804
32.99998692168824,-85.00001403744609,201.76301682882723
32.99996997294861,-85.00000500995192,202.07137221136085
32.99992764547217,-84.99996336971085,201.6999404645435
32.999979602030095,-84.99999018175315,202.2690583221392
32.99995176934446,-85.00000071574038,199.49657092680252
32.999993945007446,-85.00001202457823,200.67794453843672
32.99996202151252,-84.99999630516515,202.5620206299979
33.000046172569284,-85.00003977609634,201.7412597046752
32.999987387513066,-85.00004926496821,202.31604663536427
32.99996894539392,-84.99997122193716,200.21457127413078
32.99997124459933,-84.99992369367742,202.88699203634087
32.99996871219581,-84.99996982069007,197.31595912289816
32.99997014094021,-84.99989533171147,202.04131914813624
33.00004075935954,-84.99998076233695,202.95071587001104
32.99996709281973,-85.00000097159253,198.10465742894357
32.99997731818094,-85.0000349051623,196.73744047309583
32.999990369132746,-84.99998415725669,200.55117038671347
32.99999936728526,-84.99994312253864,197.8424265698061
33.00003970331419,-84.99998114875619,196.2339390724686
33.00000906186654,-85.00002327897238,202.1299030866211
33.000020539169476,-84.9999567121714,203.65691865977928
32.99996198628015,-85.00003822211363,198.82022243004587
32.999995346519086,-85.0000056739529,200.51157127085918
33.0000550807599,-84.99998565139114,202.4506187141316
33.00005295636208,-84.99997399233946,203.23198413651798
32.99995974230716,-85.0000196886557,201.5803905359473
32.99998015321981,-84.99998980434015,196.39953596632978
33.00000628724193,-84.99994068444998,198.787658725983
32.99997282663971,-85.00002020203159,197.5700440183153
33.00003452879011,-85.00001198158586,202.9846794839412
33.00001401558283,-85.00002121487647,202.2084931623815
33.00001607352666,-85.000004663252,195.913824758909
33.00001117387093,-85.00000410217264,199.99788795790076
32.99997161336812,-85.00002060970773,200.25148325888662
33.00003201756076,-84.99998416571368,200.45512899340036
33.000063843525965,-85.00002536515998,199.75094939495054
33.00002316892127,-84.99995436101611,203.590546634129
33.00004625526498,-85.00001658956751,201.42854341608603
32.99999365051156,-85.00002022388036,194.9335550677709
32.999951820651184,-85.00001520532822,201.4858684180583
33.00005075856614,-85.00002880734719,200.18098838446383
32.99998370635879,-84.99998428659147,203.29656695086
32.99999639948945,-85.00001904482104,194.89949246888514
33.0000122953029,-85.00007880728288,197.90877129003033
32.99995089723261,-84.99996691998109,202.36726131067056
32.99997456120003,-85.00005151512876,201.38040854958757
32.999991502872504,-85.00000723573798,201.6486657997503
33.000040216999494,-85.00003588928152,198.75677014591312
33.000040635858284,-84.999984559296,202.40106375517334
33.00003102019151,-84.99999827098428,198.40496319943213
33.0000089839452,-85.000005423924,200.72235179803178
33.000017955648964,-84.99999473631098,202.78163717943062
32.999986604768004,-84.99998707735708,207.11063249216036
32.9999552064566,-84.99995018231704,195.84174873997492
32.99996104411085,-84.99997706805826,204.51796480748553
32.99997015602384,-85.00002700705625,201.93341463662097
33.00003204822459,-84.99996583923297,198.5440907243619
32.99997120004011,-85.00001232587712,199.73336052425614
32.99999553041807,-84.99997411040847,202.07535370606254
32.999992448216226,-84.99996997441522,198.74748242583442
33.00002903649088,-84.99999223201114,199.5573646567891
33.00000044363447,-85.00008415093838,197.30169673859862
32.99996181637912,-84.99999814985316,200.55550297809353
32.99999601889875,-84.99998599990384,202.291352288888
33.00001661289891,-85.00004893244886,198.49013887174985
32.99996808083728,-85.00000276647027,200.14446613730038
33.000040765727896,-85.00000994160999,201.78071891234245
33.00002361761322,-84.999986054061,200.36152609364208
32.99995935674372,-84.99999308397513,199.8861781128262
33.00004393961043,-84.99998712985547,196.1679511140189
33.00000066221137,-85.00003076254676,203.3938407562821
32.99998607182,-85.00003287224149,199.60244047426005
32.99995469994416,-85.00002692379934,203.51744905955061
32.99999955732293,-84.999911817825,197.33771282030702
32.99996412270931,-84.99999094897227,202.4816470496525
33.00004572034645,-85.00000473204865,200.47022632728493
33.00001733810338,-85.00001758489365,206.9291271368848
33.00005827823135,-84.99999606888464,201.75091116455042
32.99997559330444,-84.999967178634,198.40623330330735
32.99998101992814,-84.99999555814668,201.41178130870986
33.00002184317054,-85.00004252992069,205.41621066521157
32.99998353067128,-85.00002220312142,198.7752545134267
32.999982367896614,-85.00010133044717,200.01341433167926
32.99999936456938,-84.99997104669795,203.80024082035388
32.99999042836654,-84.99998499696785,203.31466753016898
32.99994049390525,-84.99998700987031,203.10158481746413
32.9999815594088,-84.99995512283303,200.94254107042465
32.999982549825994,-85.00002657987481,197.52052635050487
32.99999141323,-85.0000122406415,200.83915716696254
32.99996863067695,-84.99995644878638,203.8596232951289
32.99998526920912,-84.99999049876688,193.16816445035056
33.00001496419208,-85.00000300317897,202.1765051827075
33.000023848694525,-84.99999044687878,203.78469630372666
33.000050837713204,-84.9999773082603,201.3197253295991
32.99998347451046,-85.00001798820628,194.9134833323194
33.00003751328735,-84.99994303744427,204.3296509445442
32.9999987845094,-85.00003456254521,198.44211435064753
33.0000073484845,-85.00002005599511,196.19652769058555
33.00003058168978,-85.00004791711395,200.5749210002144
33.000000849514,-84.9999942457043,202.5127688224025
33.00001125489673,-85.00001361090665,198.725056200929
33.00000332858545,-84.9999483484633,202.52613062452224
32.99998291686054,-85.00003868463331,202.17832798778358
32.999995203921266,-84.9999894398409,201.5876842107137
33.00003737558969,-84.99999474033628,199.40895018943536
33.00001448827029,-85.00001435629372,202.56011041174818
33.00001837376019,-84.99999039269343,202.59826286572746
33.00003987341628,-85.00002909869188,196.90242842746022
32.99994696204842,-85.0000010928983,198.8977370034296
32.999990922208355,-84.99998702257,198.53394155156298
32.99996867501978,-85.00002442614564,201.66635608612495
33.000013721576664,-84.9999435587705,202.12947657447577
32.99997514102939,-84.99998498928932,200.5229588366439
32.99998625245998,-84.99996435027045,206.5518183272505
32.999999297734554,-85.00004246849679,196.06550359863158
33.00000137364857,-84.99995145541976,197.60800594289088
32.999977510154004,-84.99998425325711,202.70696341200073
33.000001499473846,-84.9999875882933,200.90909447053681
32.99996343731472,-84.99999138542101,202.7873505407605
32.999995885364534,-85.0000122314715,202.59502888721798
32.99997062571543,-84.99998538147385,201.35453938173933
32.99999670120303,-84.99998057110044,200.86960537750676
33.00003597305202,-85.0000094947384,207.429242419039
33.0000163112925,-84.99998099075721,201.9489164660304
32.99999762827553,-84.99996225436063,204.8505041663825
32.99997115622933,-85.00006150615705,199.89191680675364
33.00004902188742,-85.00005187458356,197.84525737494607
32.99998550039721,-84.99999168445642,205.0453393501978
33.00001317393478,-84.99999983090568,196.47642806376888
33.000011712650256,-84.99998372466136,200.68659660544665
32.99998496610697,-84.99998525208504,202.01009462374026
33.00000344570438,-84.99998747261932,202.96653138514424
33.0000084519467,-84.99999202028829,201.4545425381467
33.00003963207287,-85.0000386087542,196.16111515089577
33.00002426363501,-84.9999801192748,196.32968220807464
32.999986734012,-85.00000871947431,199.29249995502101
32.99998179860051,-85.00000450162813,196.72524419669648
33.00002885364693,-85.000020013757,199.58216878825817
33.00003289327851,-84.9999840882493,197.50071244622657
33.00000985937539,-85.00004349625253,201.89062650271836
32.99999520400405,-84.99999718651246,204.58839766453133
33.000022166411725,-85.00000439775033,195.03299289183596
32.99996731169219,-84.99998458743376,196.1783508370547
32.99996823086269,-85.00004588261893,200.79087321302043
33.000000702673205,-85.00000876567431,199.98738788594437
32.999997018363416,-84.99993589467886,203.69104376667394
32.999972588637085,-84.9999616020216,201.9166805444797
33.00001226616226,-84.99999430680305,203.8630886550167
32.999975114314765,-84.99995511222993,199.8906510121415
33.00004345856256,-85.00008591811127,201.91874999891718
32.99998100711515,-84.999999949415,202.935360913411
