time,x ang vel,y ang vel,z ang vel,x accel,y accel,z accel
0.098,0.0007877806110973823,0.19146022510351451,0.0031653948995330706,0.007624937571333872,0.003985003246264709,9.813966932486958
0.099,0.007514523688235328,0.1999718159301788,0.00402781297102804,-0.05944073772986977,-0.004622349420404199,9.804909489490653
0.1,-0.0007073458338953627,0.19797749263887188,-0.009073072457799173,-0.010034467051479996,0.022826212151799,9.831126144432956
0.101,-0.0010313302014215012,0.1963402559000186,-0.0016850168912727857,0.013693131904351227,-0.018125324506685924,9.774774700915996
0.102,-0.0013010114431006698,0.20873701076471154,-0.005411175244641587,0.002819635934020516,0.0022676598837842953,9.833034218252688
0.103,-0.003758002997113489,0.1886654725364127,0.017474417028164296,0.030637807884478722,0.014771591178901271,9.809959592534012
0.104,-0.003456586186633625,0.2083517161920636,-0.0017474365664262215,0.0005587449580925259,-0.026666594295719034,9.843888502707134
0.105,0.010926479170207028,0.19982039194317483,-0.006228151983147057,0.01214480766993746,-0.015849580114003736,9.798296041471124
0.106,0.0008663756510382825,0.191641079365933,0.003697771270557216,0.04753326438425434,0.027403666056567567,9.758292764597662
0.107,-0.004542033478503725,0.21033230621387902,0.0011034600009992878,0.01770575690097501,-0.03786197072312469,9.845009781491179
0.108,0.005921847215214385,0.19947076905084396,-0.0033796432617598376,0.022380295653786214,-0.02770423926081733,9.803137733684341
0.109,0.009384360247570432,0.20157196961119356,0.002352996857614575,-0.001981710795092143,-0.0021170939974285373,9.800972264339748
0.11,0.006169468903758453,0.2007396796913049,-0.0019207835260416676,0.0020437519057383943,-0.027133845688096386,9.813776699141854
0.111,0.0006979534934003023,0.19920590895229406,-0.0008323443045009729,-0.011485275409989266,-0.017328074001025387,9.79785271062826
0.112,-0.0012790249026633069,0.20212173717148538,-0.0027527741034845212,0.008861100972742324,0.0011634981183636425,9.801516820847104
0.113,-0.004464855487024321,0.19915800153183194,-0.0038500172858167464,-0.01634623346852701,0.007721401392095939,9.799371075237504
0.114,-0.012284772724548126,0.19755419158408807,0.0010361313830074856,0.011830453833394289,0.008704529953700083,9.806109031170694
0.115,0.0005185751117544563,0.1917283425901676,-0.002611113649249543,-0.01813100336735229,-0.04857262532397912,9.805973504443605
0.116,-0.0069921715912937546,0.20258395230654236,-0.0006906886585154195,0.038719251719329884,-0.013920556539039125,9.805326356914154
0.117,-0.009294848266262137,0.19357012924466596,-0.006739579757840747,0.0070527185557800786,0.019600560958210587,9.819724323967241
0.118,-0.0036887725022361696,0.21047575032359164,-0.0021885258373215573,-0.007774591252253652,-0.01591773873292504,9.833261768016914
0.119,-0.002971515686829415,0.20268053799468752,-0.010091983571158073,0.03135241960901432,-0.013700530114309018,9.812036269132166
0.12,-0.0011143169022107425,0.20212030560980898,0.009948301626833422,-0.013006302724755666,0.002969725699132081,9.817598127434346
0.121,0.00038165937962373887,0.2052831737865299,-0.004280061675771678,0.013680625557026831,-9.933481264834329e-05,9.875057201218896
0.122,-0.005102136131434956,0.1984881235049646,-0.0071931035790081315,0.035781378843959585,-0.01389963259521246,9.811899906286694
0.123,0.002028794302471069,0.19770851659904212,-0.002155079199429766,0.020607215148454906,-0.020653979385120473,9.796778317301532
0.124,0.0028107813983829022,0.18920883103219915,-0.0008510277063156305,-0.017041916726117875,-0.004172923898452362,9.815249725354235
0.125,-0.004299467824610816,0.1915784027035937,0.011511738647137535,-0.021391214938095246,-0.03211032093734033,9.788210491617987
0.126,-0.003575872343697416,0.1961345004348863,0.004706591316327808,-0.015077841792512845,-0.009436139161542416,9.816846913238319
0.127,-0.006933227345232796,0.20608526753495773,0.00040671652441277026,0.017140484646629716,-0.002604244849433362,9.815851464723377
0.128,-0.005137397675716339,0.2019904620666511,-0.004403133625766058,-0.026545826921322933,0.007634650575280017,9.789149836830783
0.129,-0.0029648023623771703,0.19707190847043837,0.0012495906874480192,0.01917798498326843,-0.008118459264765131,9.793649062650129
0.13,-0.00021469588991996025,0.20099342160378916,-0.0039548880099153,-0.005172417364823722,0.010650548355667389,9.807348164241514
0.131,-0.007190738509106757,0.19349370415231426,-0.00032022405275395304,0.03249174925728667,0.01091677151737147,9.816712087226811
0.132,-9.930228216936844e-06,0.201056055060623,-0.004567125714671102,0.002838793712067923,0.009432986262800041,9.799387169051162
0.133,-0.00499620007395125,0.19843302696146792,-0.0028730895601096827,-0.014472913949473372,0.0004441597260611727,9.790300833448612
0.134,-0.007719400565796821,0.20077211276814874,-0.006503371386316166,-0.0012522852002225151,0.015467834223953612,9.823754843754829
0.135,-0.006041434380852238,0.20587844182982903,0.0022775944537621762,-0.036341173843720626,0.009044056894523155,9.832004911811401
0.136,-0.008879004795346979,0.19863530600544826,0.0006727884351208178,-0.001968029647045902,-0.011569000172392046,9.81398376011029
0.137,-0.0008802404520067483,0.2059401242472797,0.002103379757973739,0.014208934075643467,-0.0038193046068733106,9.785092503428677
0.138,-0.004509242540548483,0.1890110448960704,-0.0016247605769349107,0.004475594961982127,-0.020480992528661934,9.786402458108956
0.139,0.009870585471568157,0.21091499018339366,-0.005762775522603356,-0.04848664101500103,0.006254041098197308,9.822475256225879
0.14,0.0002501837462851568,0.19366793707014113,0.007642588887926502,-0.03867985614750892,-0.0025777891995458326,9.821507778529707
0.141,0.0006990024688253243,0.20013964872123916,0.004802974331134588,0.014343045386962794,0.017095413116618646,9.78869535409201
0.142,-0.008243827416413638,0.19723101091292433,0.005808714775671614,-0.008549245947638928,-0.02674701942429943,9.807521403512409
0.143,-0.005687718976015321,0.19766027442122816,0.003965259660856249,-0.029203504198817357,-0.009798694473587746,9.811388740286223
0.144,0.007107516798935768,0.1940912343456078,-0.002801559932494433,0.0027688069113628792,0.020337596328206958,9.80995566153757
0.145,0.0043223043306757376,0.2005504317674223,-0.005307719946061307,-0.016712374109449563,-0.008751059287152032,9.80426956839093
0.146,-0.009109560999704638,0.1901834622179052,0.010003424757044027,0.02673104345450767,-0.023354828289187654,9.818446476947363
0.147,0.002908961501971446,0.19361137788765326,0.004445473711133437,-0.014035956895895126,0.01728774076893698,9.800855517629493
0.148,-0.00999578940008118,0.19606876545627103,0.00472179526888265,0.006291665364185818,-0.012981871218048564,9.813193774460625
0.149,0.005075559175641141,0.19470992325080708,0.0023419061079019035,0.04090173169902246,0.0005006467293564257,9.774602186316693
0.15,-0.0021788032245563227,0.1975936971528724,-0.0025484354168793513,0.010894977164009582,-0.032204390049474896,9.809097934997478
0.151,-0.004547754356716128,0.19400534055843052,-0.0005010990135083967,-0.015734225712898727,-0.021764573973303048,9.800336029524491
0.152,-0.0062835867183353555,0.2034359133579993,0.00023745031638629268,0.019784480542564837,0.006666349165243791,9.806553622553407
0.153,0.007855452009422835,0.19920104989109566,0.0028146744822247372,-0.011453978283482259,-0.022672290013106746,9.828443565151824
0.154,-0.00010603873839054668,0.21080467401445208,0.0003332075450879441,0.008247372630018438,0.00371031212547351,9.80241557119589
0.155,-0.003393825206845445,0.20147470192117983,0.006564481075567581,-0.0065317507312990354,0.010109765957802228,9.79784537534325
0.156,0.003897123019509993,0.19972300653909944,0.004210636162144534,-0.008406285970032438,-0.009328535383016402,9.780508469848812
0.157,-0.0008338340561190537,0.2037539209278132,0.004514749108863277,-0.008036433407650657,-0.0069906460804902175,9.82370871174793
0.158,0.004811667641788184,0.20618313451004408,0.0014270092252995385,0.015513156784909823,-0.01612715072681292,9.83208701160709
0.159,-0.0013795894394254208,0.19486125275992905,-0.003268228115389858,0.013314814460296474,-0.016194851582183832,9.821502362509857
0.16,0.0026850188981089487,0.2073572077858644,0.0009765015345215545,-0.00786254027346644,0.010428978691019074,9.805529838329832
0.161,-0.0024522078687298156,0.19969568440843793,0.008226139850847688,-0.021708923258181072,0.019012058215544338,9.784666837204368
0.162,0.00486257387569429,0.20379917841791478,0.006534802060559065,0.029737662317667297,-0.016867840165947463,9.847404856801003
0.163,0.0027202100831117248,0.2007279447856042,0.0009418399264476698,0.0052526057636358816,-8.713090524485146e-05,9.807887164134625
0.164,-0.0016874940764031432,0.19516986275855638,-0.0024640710372156216,0.03370046397732234,0.023193485157291263,9.777356544016426
0.165,-0.0012327569519615118,0.20839995098435635,-0.00521799249468614,0.033715852937254924,-0.0007928242170992829,9.759796266616009
0.166,0.001145040312089094,0.1993092204203975,0.001264926475548335,-0.001726016879263717,-0.0042377774673130674,9.812751789713937
0.167,0.000537637239788578,0.19334257142726,-0.003113437026058088,0.03119762915434163,-0.013116838482017801,9.800180085486145
0.168,-3.217466912188458e-05,0.21307271546969778,0.0007879517233470656,0.024670926613736825,-0.013483217294070926,9.81776951245976
0.169,0.00366738952760327,0.20177584071811822,0.0010831087979772027,-0.01997733761006799,0.027242467282567188,9.791222383762259
0.17,-0.006491453877958867,0.19581543172803886,-0.0029703596637852044,-0.010959855097818003,-0.010198327710527777,9.793699295601316
0.171,-0.001107315620938932,0.20494840501014439,-0.0003441068971366452,-0.023446978603253867,-0.04002253923335335,9.796989867009241
0.172,0.0032914979188638704,0.20335499052814646,0.0014937615839237556,0.010022357858520353,-0.008332847081632727,9.802751187490951
0.173,-0.00403024990729285,0.19539611337142535,0.005411586934208649,-0.0008540277881235057,0.002174062717022006,9.827366131771038
0.174,-0.00014221223274143952,0.19593190271761862,-0.0006287701804963662,0.007998455656113086,-0.017235655042020872,9.835650842894585
0.175,-0.001535527697890734,0.1989193775577497,0.002765465103106383,0.0017793930222858283,0.004757192788241527,9.808473671256555
0.176,-0.0006365675426148454,0.20137339683415612,0.0060977693723716,0.007722293380052232,-0.012804643119437695,9.849804856902601
0.177,0.009429989014499898,0.19523768415873782,0.006647169442423319,0.010597759810633368,-0.003753916127032388,9.844555261768644
0.178,0.006604573361268517,0.19549337103597283,0.0057263095595996355,0.005068253794050935,0.0015208425567716647,9.79372051209564
0.179,-0.0027753090797958922,0.1999430252304987,-0.0024230737625290065,-0.029150013890195975,0.022865731350752518,9.815572162361388
0.18,-0.00237348394003137,0.20447931386987467,0.002174848307866936,0.026311591752518276,0.003747940443018716,9.820443990815216
0.181,0.006027317111171726,0.20072333315011187,0.00546194870313031,0.056230186729701884,-0.026769405774886335,9.82147954443294
0.182,-0.003427303415668776,0.20616929734005812,0.000767750703491406,0.018693429658645892,-0.013950757210215834,9.77652672564855
0.183,-0.004668495340307659,0.19491509924032033,-0.0056510961292825105,0.02287521797537362,-0.006656664298988649,9.807668596386106
0.184,0.001551700965271669,0.2080670683724523,0.0014962289722934093,0.01978616097600786,0.003734888247991069,9.80182841030695
0.185,-0.0030808233311571138,0.20239278772330327,-0.003672013374914058,0.020084714726994923,0.010429027700151736,9.822292961212717
0.186,0.003283167436341554,0.20166835740058667,-0.0007972453185808569,0.004625101363470128,0.010882488226483432,9.781482106476226
0.187,0.002646058098633194,0.2014289566668754,0.004463055460211845,-0.04564848650721067,-0.005850988573835522,9.81341221726413
0.188,0.002959044071405039,0.20768655684418325,-0.0031361780073582654,-0.017810551038504988,0.035421617242194864,9.817255784613154
0.189,-0.002299799002010005,0.20188971090082147,-0.003929388261999793,0.02024781166871636,-0.017577501221927364,9.774856449243918
0.19,-0.00977288875887581,0.19916774826366448,0.0005297157844562881,-0.020550934044521473,-0.027061222652741815,9.8315593667354
0.191,0.001517311959815722,0.19907512079106496,0.0011373442620620008,0.02551681276809522,-0.010869112613813299,9.849605053149169
0.192,0.0035662408373661196,0.19553604469725452,-0.0011884580717612056,0.009897043716374456,0.002654013112546015,9.790383376089183
0.193,-0.0060956120336682715,0.2040956367340883,-0.0008163001503954988,-0.005920705474451114,-0.02590747171811986,9.812110524994322
0.194,-0.004807637214963332,0.2055868756023194,-0.004412490672964256,0.014115372121180128,0.022739981727085502,9.784802048175514
0.195,-0.00346098996884042,0.1937427198684861,-0.012642190060805587,0.00690546019567472,0.03229542987534144,9.861201938065147
0.196,0.0016337567851942398,0.20265284352747565,-0.006132544843734016,-0.036254941222090394,0.027635962381576756,9.80517750703312
0.197,-0.002207876129757046,0.2051706625422956,0.0015199019940811706,0.008287600091450593,-0.040783507029533705,9.803264848836502
0.198,0.0005263493716387066,0.20071116685442733,0.0050645763101259565,0.013750962295165748,0.015968176003770804,9.796871128589036
0.199,0.0024480580089045025,0.20161241225132961,-0.009438063736572435,0.010536957237500371,-0.04408482568765975,9.842850609263234
0.2,0.0056038190389137155,0.20822535075948762,-0.001275294398624727,0.029180178991423073,0.035362349501204086,9.807101679494457
0.201,0.006138917950497602,0.20608763262072874,-0.0026274809602808403,-0.0012312994475724912,0.012270029885896865,9.852892659829065
0.202,0.005909107203156131,0.19762226495503618,0.004016303402699897,0.02953699912409713,0.0013502784382100922,9.826774539920857
0.203,-0.0037407069633402464,0.19685679876193168,-0.0070620067807039754,-0.01057753521109756,0.009754688728056961,9.813511625257654
0.204,-0.0008099526622896879,0.2015623002540988,-0.01227116197901274,-0.007626766764683033,0.008769366096437076,9.808695145452337
0.205,-0.008409399432523352,0.20151702226817092,0.006015216762568368,-0.043113065672420944,0.013859346432508779,9.82375314361622
0.206,0.004913972021124645,0.19691963083266267,-0.00015065342442787224,0.008322747690357906,-0.0031632276998231883,9.802443468968244
0.207,0.0026589824130715334,0.20380759644109572,-0.009238600126184687,-0.010492357956012974,-0.0013134385561054155,9.803294485012474
0.208,0.003012414925290814,0.1949908774001583,-0.0009493274108096409,0.021755519015703537,0.024756055105860257,9.80910166711232
0.209,0.0025110686385510007,0.2063961852288491,0.004773707384151752,-0.010849749311099522,-0.018783626040673435,9.815823805042031
0.21,-0.004781176606053185,0.19127848992140828,0.006480982412670339,-0.044351028007315316,-0.012873738672595059,9.818760412981177
0.211,0.0058548878410699095,0.19979930738880433,-0.003009264683154169,0.001695653651889493,0.01632355577226621,9.803566548353693
0.212,-0.00663337914472905,0.19904735654565733,0.00018427435743770384,-0.004807381268135398,0.024026201659883978,9.822869917154595
0.213,-0.001816394434491403,0.2080754528635646,0.0015293771871474856,3.383807260574224e-05,0.010637272326530008,9.799935963679685
0.214,0.005286092593226214,0.19515363286629983,0.007884987029703545,-0.02381170634336603,-0.007972255296486663,9.823492663806581
0.215,0.0011995423427336972,0.20307481433647398,-0.003796671432713128,0.027945842956192197,0.0055017641388112725,9.82139565693037
0.216,0.001139690452121124,0.20486279346137692,-0.0026142419224178502,0.0052108760960599245,0.010802732891701687,9.793836014154866
0.217,-0.0001212634525309513,0.19741569853628674,0.0033869174519819117,0.005993850713109103,-0.008058432179336843,9.799703657116563
0.218,0.000817877518381331,0.19868538225336896,0.004700597641318659,-0.039355505156441144,-0.019346225000557722,9.824798256752215
0.219,0.00455051366334157,0.20371365245446055,0.002748481732567894,0.002932819168166756,-0.01038350456455929,9.825967461697699
0.22,0.0007820195394094305,0.20384292321435332,0.001223597588382555,0.013347179876417342,-0.008416588957810629,9.830054677345741
0.221,-0.006089229011261283,0.18796506972831303,-0.001047977539294977,0.030168026365568288,0.0076651011647173315,9.791674048119614
0.222,0.004163722721043575,0.19623128024269296,0.005344080905403325,-0.01792289361751093,0.01572047759426745,9.809079715690077
0.223,0.007421929712934078,0.18953025209855937,-0.006290436693974303,-0.01098052355250209,0.03537724808344752,9.799429132270795
0.224,-0.000456927897803446,0.20201075516020792,-0.0016633279264836784,-0.0009343700120430102,-0.013257080063213373,9.811133280320679
0.225,0.00401650504042053,0.2014520799576274,0.004395877228833286,-0.03748741314944084,0.008853008968734066,9.784244580648348
0.226,-0.0034379349392942423,0.20282979400852122,-0.0031910461535147945,-0.0056059808368454315,-0.024478622129975536,9.798680552634293
0.227,-0.0010447161371061932,0.20510801609992926,0.002736946629116408,0.013960163197382455,-0.008030542225900817,9.79020174153333
0.228,-0.0026981201208060184,0.20494411141177693,-0.002421760971451792,-0.00471264826429756,0.013864512852396814,9.820980621900159
0.229,0.004781459140212081,0.20756467308138785,-0.00861130830418422,0.020763181460250375,0.01395205095045525,9.845774855533431
0.23,0.008200020522877296,0.19119940370718538,0.0032166079982278994,0.016411989162402774,0.029948128466398206,9.831856841501487
