time,z
0.211,0.0015949468704692504
0.212,-0.007493966263619863
0.213,0.013139662764340731
0.214,0.022867240229003126
0.215,-0.003771033360263463
0.216,0.002276420351914345
0.217,-0.007445725233132366
0.218,0.004371289695827322
0.219,0.007480300513850101
0.22,-0.0011137562597801345
0.221,0.01898599167562287
0.222,0.009382667407108969
0.223,-0.010830385012730107
0.224,-0.0005596854953917986
0.225,0.007951417598164964
0.226,-0.0012985751302050635
0.227,-0.007685658161506251
0.228,0.010621217912577611
0.229,0.006972417874563378
0.23,0.01414727495369801
0.231,0.01044990768592736
0.232,0.01810659513247672
0.233,-0.00016278402847154112
0.234,0.005854560641351885
0.235,-0.00355041627055604
0.236,0.009779246751351535
0.237,-0.004206603617057391
0.238,-0.006419055876241527
0.239,-0.0013778091034536456
0.24,0.006181135442336054
0.241,-0.009465195756945953
0.242,-0.0041557252482873515
0.243,0.0033253000094448613
0.244,0.010386780158893254
0.245,-0.00357507008450713
0.246,0.003187518275003596
0.247,-0.0039865116255526165
0.248,0.014165006744236507
0.249,0.012474369459864068
0.25,0.008886359654471912
0.251,0.0007585138935500869
0.252,0.005667182279271968
0.253,-0.0009800521449757028
0.254,0.0026047000226395276
0.255,0.0037967950485924395
0.256,0.0038813427332599426
0.257,0.014958500870051685
0.258,0.01699994877989432
0.259,0.0022746255515207377
0.26,-0.004596031225340412
0.261,0.021194368692827537
0.262,0.01600730473576023
0.263,0.018875036747978843
0.264,-0.0074698501428748214
0.265,0.003683342035857866
0.266,0.028906574607484258
0.267,0.004775485191273214
0.268,0.011629782206267095
0.269,0.010407526975158142
0.27,0.009472666593408808
0.271,0.010616563652843894
0.272,-0.004696161426887701
0.273,-0.005789293829193411
0.274,0.011082435091913777
0.275,-0.0015013008821496542
0.276,0.013789644987514546
0.277,-0.00392448344441779
0.278,0.017483306090077054
0.279,-0.0002447007437955881
0.28,-0.012425598831548403
0.281,0.0171188068437372
0.282,0.004656766202505356
0.283,0.012034127674302512
0.284,0.005781051980695181
0.285,0.0025269303854254556
0.286,-0.01122576579598147
0.287,-0.0040457878405527285
0.288,0.003533578112589377
0.289,0.029450105882534598
0.29,-0.00777100924207191
0.291,0.027658554058488213
0.292,-0.0006005961226134126
0.293,0.007234070025850575
0.294,0.005087240351578428
0.295,0.00937749955360214
0.296,0.008399148185730858
0.297,0.007697121534922406
0.298,0.010511981092420764
0.299,0.028828604915199826
0.3,0.006556000625764616
0.301,0.0034352815916124267
0.302,0.021083012716179184
0.303,0.005003067676649787
0.304,0.008897695431165763
0.305,-0.002484611948342312
0.306,0.002644186166006185
0.307,0.00556606875741874
0.308,0.006245503527068917
0.309,0.02850361896102746
0.31,0.009603516562838511
0.311,0.0004039711024661722
0.312,0.00883265808839203
0.313,0.007116357061785521
0.314,-0.00878040850042721
0.315,0.003942525690477209
0.316,-0.017767911868184178
0.317,0.009499588646828884
0.318,0.008056429995564758
0.319,-0.0037936133689367504
0.32,0.0037394176133674073
0.321,0.010146731571474613
0.322,0.015040721746874746
0.323,-0.005691711788336017
0.324,0.00299319370685809
0.325,-0.0030225267102088685
0.326,0.022690059771910995
0.327,0.026692721527484857
0.328,0.015300322124816662
0.329,0.025460472308667104
0.33,-0.015254545844741826
0.331,0.01037247345311263
0.332,0.000584571409489431
0.333,0.0053432087411919415
0.334,0.00399850196706434
0.335,0.02884383307164644
0.336,-0.008073996549716914
0.337,0.029515671739360642
0.338,0.0046318975486231
0.339,0.01193273005529777
0.34,0.020293013352124335
0.341,0.002319514239208202
0.342,0.03309412734488663
0.343,-0.0074129815644208945
0.344,0.01453962297396487
0.345,0.014907572837639892
0.346,0.021190015485463044
0.347,0.03396795405012292
0.348,0.0010009973462528736
0.349,-0.008314645783842507
0.35,-0.003819805808053866
0.351,0.019450519733872806
0.352,-0.003503972576443439
0.353,0.018641996603790453
0.354,0.03222184433372166
0.355,0.02072275362019778
0.356,0.0162568834716598
0.357,0.0050354979451447315
0.358,0.014314479692263756
0.359,0.011716760627781387
0.36,0.007029217824836993
0.361,0.013894672021282865
0.362,0.0036727535423983354
0.363,0.0009681790651556981
0.364,0.005391248350170475
0.365,0.012295750210248976
0.366,0.013406606140261552
0.367,0.023610054254957033
0.368,0.015007042088789722
0.369,0.013887648176424492
0.37,0.006738554058989872
0.371,0.012129846458947989
0.372,0.011555245638765041
0.373,0.020045169403496307
0.374,0.008740622447450679
0.375,0.01351055972965078
0.376,0.02092250525285262
0.377,0.030019413587240255
0.378,-0.0008304778464410297
0.379,0.024140534063177642
0.38,0.022425132813730222
0.381,0.011669873266341847
0.382,-0.0018678869297901433
0.383,0.011531135765357524
0.384,0.0305103038280136
0.385,0.026817946544470662
0.386,0.014783741876706778
0.387,0.0063727652057238866
0.388,-0.0015225698619424008
0.389,0.026573674036920764
0.39,0.01225017958186652
0.391,0.0015491908895374253
0.392,0.016981766601537465
0.393,-0.0030260175889042958
0.394,0.0011094245842003646
0.395,0.015387875950949653
0.396,-0.005888999203751882
0.397,0.026366162690312694
0.398,0.014344625637499166
0.399,0.02034514820105332
0.4,0.018265623135536247
0.401,0.01833018764609638
0.402,0.031108702770495537
0.403,0.021934880957601488
0.404,0.023358109966498782
0.405,0.023449484733807917
0.406,0.010705686594907973
0.407,0.01263158442897867
0.408,0.03308648083404854
0.409,0.016758273621831188
0.41,0.03305579712297726
0.411,0.022014393477111815
0.412,0.019831154836868523
0.413,0.0237855556479033
0.414,0.011536947768825053
0.415,0.017860573082558798
0.416,0.022645704990457843
0.417,0.012076120720150137
0.418,0.0020528639836236186
0.419,0.02499594016721374
0.42,0.023729258189204426
0.421,0.02497047120816582
0.422,0.014121200544968735
0.423,0.013869225310832635
0.424,0.013761689596037428
0.425,0.030270242694788816
0.426,0.038425222982046925
0.427,0.034038953308888786
0.428,0.02665220305994072
0.429,0.005966645720539286
0.43,0.01595529035293083
0.431,0.026039242501002768
0.432,0.03374795615182738
0.433,0.006363481592064854
0.434,0.02933094719043496
0.435,0.016682945968088104
0.436,0.003445534314833151
0.437,0.017376700515185528
0.438,-0.00010377956696172239
0.439,0.017971926599732523
0.44,0.01583158842458794
0.441,0.02377799382471982
0.442,0.013023111343617343
0.443,0.015620015903069962
0.444,0.015552437481676869
0.445,0.014262410430633973
0.446,0.007528945625532699
0.447,0.021910353571963796
0.448,0.028275066161711084
0.449,0.00916326101849785
0.45,0.006374318125314641
0.451,0.035910793658835136
0.452,0.012010806871441066
0.453,0.016978598684201193
0.454,0.015075656417626523
0.455,0.028579749900316254
0.456,0.017480708624208842
0.457,0.016987455221956778
0.458,0.04821829712687738
0.459,0.022623627628350313
0.46,0.02911733323348177
0.461,0.026155113391913832
0.462,0.029611623594854128
0.463,0.030393569479957208
0.464,0.025252087413582425
0.465,0.04336611738591035
0.466,0.04104474847744473
0.467,0.011219017302182768
0.468,0.011394753255384197
0.469,0.0069323172925589965
0.47,0.0003683487705367708
0.471,0.014484716411031204
0.472,0.030422260755308735
0.473,0.029647942741765746
0.474,0.025843778348809607
0.475,0.040911313370643236
0.476,0.013917795652110617
0.477,0.018446247344577567
0.478,0.02286981482746117
0.479,0.015848607054522675
0.48,0.009335425351954436
0.481,0.03607240129096319
0.482,0.019619470662897532
0.483,0.01780821190563558
0.484,0.011610628069230486
0.485,0.03314103421518043
0.486,0.028563319117666144
0.487,0.03390899706253864
0.488,0.026113755117342475
0.489,0.023896699163451295
0.49,0.0281452519637373
0.491,0.02744965653331509
0.492,0.024361414920308144
0.493,0.014623517898418155
0.494,0.029110196881757408
0.495,0.02919703705398392
0.496,0.018920260754776458
0.497,0.03748940069211266
0.498,0.019386288143962406
0.499,0.017094844967971368
0.5,0.0341946746921543
0.501,0.009421790981967269
0.502,0.019601015394225298
0.503,0.032128855125279195
0.504,0.020073241035273526
0.505,0.028976509684091913
0.506,0.018151366088849916
0.507,0.035278428463983005
0.508,0.021239225980945943
0.509,0.02700085114562923
0.51,0.02520844239998023
0.511,0.005404285711459286
0.512,0.03993163143189162
0.513,0.01833161738183033
0.514,0.01636568706287117
0.515,0.013437841471215375
0.516,0.03587924784543351
0.517,0.012472926003086941
0.518,0.0304067265614036
0.519,0.026165110452587306
0.52,0.0322483499365953
0.521,0.03834143598273855
0.522,0.02132907608637338
0.523,0.03987340414530506
0.524,0.037130827225704495
0.525,0.02895860103140412
0.526,0.026533131900706938
0.527,0.04647693817520981
0.528,0.032459801039886015
0.529,0.036610541078046836
0.53,0.026599329809880442
0.531,0.011554328620529505
0.532,0.03154781395990078
0.533,0.029327596018681956
0.534,0.01765934418128412
0.535,0.0279799203484691
0.536,0.019579771287429645
0.537,0.030040856522246227
0.538,0.049324497060591624
0.539,0.01750815285222366
0.54,0.00040374935161548164
0.541,0.025691301079223273
0.542,0.026054195162471094
0.543,0.034158327771923847
0.544,0.02144578191220168
0.545,0.03195161380036026
0.546,0.04147246211373877
0.547,0.026032964879320206
0.548,0.026031356437061098
0.549,0.021633233001355903
0.55,0.018435256203885215
0.551,0.023287232482801897
0.552,0.01680169978163333
0.553,0.03864948997179196
0.554,0.029732176847611685
0.555,0.04695385854091601
0.556,0.03697641012070334
0.557,0.03147851777512353
0.558,0.030268604890055464
0.559,0.03542945600670832
0.56,0.009627976383462414
0.561,0.037046430086358356
0.562,0.01944705754210973
0.563,0.03611148787942906
0.564,0.02582988720939692
0.565,0.04139237978407364
0.566,0.03803846501453293
0.567,0.039620312915878815
0.568,0.014909932765266552
0.569,0.03387814445719748
0.57,0.029562026070478118
0.571,0.047230192482293105
0.572,0.03331405853115146
0.573,0.03128408608334907
0.574,0.02439278172745447
0.575,0.02411717927441633
0.576,0.04767517654400371
0.577,0.0424687985192671
0.578,0.04695685851595087
0.579,0.02511514103819252
0.58,0.02376062318252988
0.581,0.040787818050885896
0.582,0.0370069079132795
0.583,0.03606560046770385
0.584,0.025460465096020533
0.585,0.015562691621793218
0.586,0.01058848501739032
0.587,0.014678101469775821
0.588,0.038148294742261495
0.589,0.05180255175837595
0.59,0.027042358992113803
0.591,0.028507660438727614
0.592,0.03621785814351765
0.593,0.024451878424954172
0.594,0.04711742668575272
0.595,0.04347895631852548
0.596,0.04553078038424919
0.597,0.042566921461780954
0.598,0.03468660041783075
0.599,0.03901659525682026
0.6,0.021636607967959624
0.601,0.03330434930011767
0.602,0.016510284367800263
0.603,0.04557229530510572
0.604,0.031031454740059746
0.605,0.025356558625725403
0.606,0.0236025184174503
0.607,0.044491916434055125
0.608,0.033604453449852904
0.609,0.038849747818832006
0.61,0.04757418618116643
0.611,0.04699065510447265
0.612,0.038258474011374596
0.613,0.051181356869898394
0.614,0.0494237772646117
0.615,0.030024393347672197
0.616,0.03796679896719377
0.617,0.04120500716253192
0.618,0.045961090741754765
0.619,0.05574453941628765
0.62,0.040000136015456766
0.621,0.04173108616671314
0.622,0.036737498531155904
0.623,0.04063786466670992
0.624,0.04296696126032553
0.625,0.03741951442626328
0.626,0.04322457742550807
0.627,0.035552317984760766
0.628,0.04077261574103555
0.629,0.029091074419021607
0.63,0.05324170992004745
0.631,0.034524716259146805
0.632,0.02854835552454938
0.633,0.04547264964348868
0.634,0.030668098851222722
0.635,0.03795350564914412
0.636,0.03938409393975249
0.637,0.05341757288836411
0.638,0.037599422266471436
0.639,0.03025888106003166
0.64,0.04074141846626672
0.641,0.044375402790405416
0.642,0.036434258916009106
0.643,0.03175678428830864
0.644,0.026053637677478793
0.645,0.050041090563124106
0.646,0.0410993871142277
0.647,0.031390001972206434
0.648,0.04168931383491838
0.649,0.02486560255257097
0.65,0.034274663561344884
0.651,0.04118184563155467
0.652,0.05315144620647088
0.653,0.045235046684566585
0.654,0.03435076665341274
0.655,0.044833411409065035
0.656,0.043970472869337605
0.657,0.04201134380420272
0.658,0.05480451855086847
0.659,0.04431891913172805
0.66,0.038130975323471546
0.661,0.046739863537013045
0.662,0.03185279446125787
0.663,0.05363903335442763
0.664,0.040130210073478605
0.665,0.041357905118087776
0.666,0.043002983911344266
0.667,0.054376624801460806
0.668,0.042564515487582076
0.669,0.044435881881572624
0.67,0.044213128389934284
0.671,0.034499921396338555
0.672,0.04567931526299946
0.673,0.03645790612883837
0.674,0.06227690058494511
0.675,0.04956656268712908
0.676,0.030459256421832608
0.677,0.04374592150387609
0.678,0.0269102847893665
0.679,0.04367925913106973
0.68,0.03949457873545727
0.681,0.024879616930178372
0.682,0.04645751539015654
0.683,0.018451452868195762
0.684,0.04119469005501227
0.685,0.035867045073462236
0.686,0.035087880375346096
0.687,0.05037888879137829
0.688,0.04667674594225071
0.689,0.042843732049499234
0.69,0.046119734982887815
0.691,0.06625353373298434
0.692,0.05174961429192342
0.693,0.04462484230882485
0.694,0.03637067079521389
0.695,0.03791000022522645
0.696,0.03658836334495513
0.697,0.040760596744932646
0.698,0.053120572223313026
0.699,0.05936505279053125
0.7,0.04108697242665065
0.701,0.0446382342316314
0.702,0.056383511659920955
0.703,0.05718985230516646
0.704,0.05243090694097631
0.705,0.028676837472911484
0.706,0.0576093395716602
0.707,0.06657858929012524
0.708,0.047469697927880694
0.709,0.052022518489137776
0.71,0.03291071530886301
0.711,0.04807897291984486
0.712,0.03460960580195828
0.713,0.07007280571901656
0.714,0.05299953826553871
0.715,0.040731364767291105
0.716,0.043599846606269484
0.717,0.05380396346279977
0.718,0.04445865119792908
0.719,0.05251590196568751
0.72,0.06405882186788296
0.721,0.04230341969382674
0.722,0.044051976801569255
0.723,0.049242756314587
0.724,0.04291670496493611
0.725,0.052758150246471916
0.726,0.05611486146367105
0.727,0.044916195664769176
0.728,0.06574528466578539
0.729,0.03886422629961506
0.73,0.05856240809498775
0.731,0.034194194192343576
0.732,0.03417179127846841
0.733,0.04326456287089864
0.734,0.03208126371873422
0.735,0.05943088967325967
0.736,0.051452777008546606
0.737,0.06447224907052125
0.738,0.05364669977346323
0.739,0.044930566720208974
0.74,0.04755889666088207
0.741,0.0347792006695542
0.742,0.049972766943108066
0.743,0.04678298264996503
0.744,0.05509580459044288
0.745,0.06408939148484509
0.746,0.06648110158792474
0.747,0.0730801103745686
0.748,0.04418972494211204
0.749,0.05165432963104856
0.75,0.05964263914398773
0.751,0.06443487179210172
0.752,0.05998210238912443
0.753,0.061357080587257695
0.754,0.044329002400488
0.755,0.04374118873149876
0.756,0.07518757543632926
0.757,0.055225699382813166
0.758,0.05674009658052559
0.759,0.0656241265222467
0.76,0.05479223071671367
0.761,0.06708022414556371
0.762,0.0537068991549653
0.763,0.06424887536934999
0.764,0.06160434078497373
0.765,0.04951672393178255
0.766,0.04250551090603996
0.767,0.0596703802533503
0.768,0.056872413512328815
0.769,0.06539141897833925
0.77,0.050919002567789556
0.771,0.043527378251666214
0.772,0.04314038535462682
0.773,0.07116443827227625
0.774,0.06694903093198049
0.775,0.07061388574185157
0.776,0.04715360338817992
0.777,0.0548380657105496
0.778,0.035762620316389535
0.779,0.043926568985547615
0.78,0.05932877467560098
0.781,0.06338465123266988
0.782,0.055329947632644844
0.783,0.0432551124127121
0.784,0.05776071252681466
0.785,0.06733118157100386
0.786,0.07346297062946945
0.787,0.0744121296292853
0.788,0.0702598187765811
0.789,0.06215719674973129
0.79,0.08234812158845872
0.791,0.05963070168039807
0.792,0.060491935508010894
0.793,0.047565709400588435
0.794,0.06935290466448156
0.795,0.048393492542594424
0.796,0.07801244699951565
0.797,0.06188375754274608
0.798,0.06839536007641774
0.799,0.0531571927504966
0.8,0.06304381420135506
0.801,0.03959298061780897
0.802,0.058126544063837306
0.803,0.06459492795573996
0.804,0.07350015234139667
0.805,0.060885099986645284
0.806,0.0719269550991774
0.807,0.05708838873369107
0.808,0.054973421465812834
0.809,0.06638734941417111
0.81,0.04102775922360137
0.811,0.06348429570294223
0.812,0.06882234534084893
0.813,0.06510164499076895
0.814,0.0671299326528985
0.815,0.07164671390347181
0.816,0.06142734041637515
0.817,0.07319217171617894
0.818,0.06256604229812938
0.819,0.07427959998099048
0.82,0.06561772697368981
0.821,0.08092973347587447
0.822,0.0673120262002255
0.823,0.06894509023243373
0.824,0.06832510406231161
0.825,0.08603588816288825
0.826,0.07073097190047851
0.827,0.07101774046256257
0.828,0.06814063844278673
0.829,0.04506297591808664
0.83,0.0559337453644928
0.831,0.0887224399756737
0.832,0.07847734340885257
0.833,0.06957659471386597
0.834,0.05673808493271721
0.835,0.08548137099237875
0.836,0.06542079314960347
0.837,0.05986349255889031
0.838,0.06267888994733749
0.839,0.05654481824020525
0.84,0.07204399902158677
0.841,0.07792186341899345
0.842,0.09337912512417751
0.843,0.08918774821735095
0.844,0.0749237340230737
0.845,0.0783056896718608
0.846,0.07664318834240337
0.847,0.07414119180284542
0.848,0.07784221858923515
0.849,0.07447767206890663
0.85,0.05219697297971466
0.851,0.08525545910531906
0.852,0.06731310334196976
0.853,0.08378162906166878
0.854,0.08174856889805934
0.855,0.0669026643161041
0.856,0.07040251376560697
0.857,0.07218504389666851
0.858,0.0684508970751643
0.859,0.05712603694459696
0.86,0.0911278467086227
0.861,0.06832212657839738
0.862,0.08293654731511657
0.863,0.06756558873327373
0.864,0.07941300638210255
0.865,0.07604302182977488
0.866,0.07595251480788953
0.867,0.06505713509928873
0.868,0.06775758336044405
0.869,0.07309987658253486
0.87,0.06571698065633824
0.871,0.07533833414663582
0.872,0.06748178385647678
0.873,0.07932746582580028
0.874,0.07458561581892433
0.875,0.07846944082472845
0.876,0.08503883524541539
0.877,0.06954457664608948
0.878,0.10146833531569979
0.879,0.065365218148671
0.88,0.07453613340196472
0.881,0.08496106328147433
0.882,0.08272629983159822
0.883,0.07236138677281018
0.884,0.08940586885802553
0.885,0.0750745840213883
0.886,0.07810292503616956
0.887,0.07898296190357953
0.888,0.06579348133182655
0.889,0.0737533241245376
0.89,0.08179585170974385
0.891,0.08024280366497923
0.892,0.07388894098458797
0.893,0.07146252984235267
0.894,0.06131087771102755
0.895,0.06134490580183607
0.896,0.05071860605632716
0.897,0.07859320724833034
0.898,0.07701994659811005
0.899,0.07830338885919606
0.9,0.07463023880977852
0.901,0.0671279571708301
0.902,0.08868419092920032
0.903,0.07532048450426919
0.904,0.07212467416941193
0.905,0.08224912795543039
0.906,0.07882955363667916
0.907,0.07130636424161006
0.908,0.08466400510644649
0.909,0.09187638995408305
0.91,0.08992504502027661
0.911,0.08172698335335289
0.912,0.07159523938666192
0.913,0.086475873745007
0.914,0.0812961528018944
0.915,0.0800694645096075
0.916,0.08478092162884766
0.917,0.09020184022274709
0.918,0.08194087760460453
0.919,0.0886540818354526
0.92,0.09018501370033609
0.921,0.08236624096905773
0.922,0.08644533424140793
0.923,0.06917300829029006
0.924,0.0927938093692031
0.925,0.07274317499459694
0.926,0.08147662195174776
0.927,0.07367182236785778
0.928,0.07747900529956683
0.929,0.0700007628917531
0.93,0.09518068919998748
0.931,0.07377472917617531
0.932,0.09709747717667842
0.933,0.08558009286220508
0.934,0.0781526049424722
0.935,0.08852110198701026
0.936,0.04970866435646482
0.937,0.09414202439333577
0.938,0.07838884144679019
0.939,0.07601657655926095
0.94,0.0776226363607525
0.941,0.06992201360145167
0.942,0.08745729430168697
0.943,0.08047109533804829
0.944,0.07266853147797882
0.945,0.07939674461977367
0.946,0.09878279690385497
0.947,0.06554863870198527
0.948,0.07746881267819292
0.949,0.09593177146299743
0.95,0.0829040787957479
0.951,0.08307190222973919
0.952,0.08807517203848679
0.953,0.08896455150331459
0.954,0.08971833156633796
0.955,0.09918621004793775
0.956,0.10338016045012366
0.957,0.08210074664358773
0.958,0.08634578164225187
0.959,0.08503695980282436
0.96,0.10117796408819812
0.961,0.09566691242461726
0.962,0.071167604496984
0.963,0.09403282502663667
0.964,0.0960999338814661
0.965,0.09486274567534023
0.966,0.06540421815474505
0.967,0.09762695233730635
0.968,0.08659066520853705
0.969,0.08788561867498525
0.97,0.09040853846315978
0.971,0.09096849889599663
0.972,0.09884410855576753
0.973,0.10486470817758732
0.974,0.0817411196854578
0.975,0.07629873849543471
0.976,0.08654460129718249
0.977,0.1047028290755243
0.978,0.08747254985891073
0.979,0.09507362593856014
0.98,0.10416091817821983
0.981,0.1058888592220518
0.982,0.08628202678080389
0.983,0.09069399723514975
0.984,0.08967904120771383
0.985,0.07470151960868887
0.986,0.0875859613379382
0.987,0.08452143392971243
0.988,0.08212797230114267
0.989,0.09529861229950946
0.99,0.10213742745980613
0.991,0.09641325819593961
0.992,0.08110440604353317
0.993,0.09326469913230123
0.994,0.10872040619426064
0.995,0.1052365963019301
0.996,0.09617807622424669
0.997,0.08845630200352372
0.998,0.09053306995276929
0.999,0.09660553427240767
1.0,0.09755883242479305
1.001,0.10960864103700546
1.002,0.10474559501773177
1.003,0.09745491448227854
1.004,0.09774652412674971
1.005,0.08144377631350913
1.006,0.09220062499614701
1.007,0.10146637254454566
1.008,0.09158803999729619
1.009,0.11856186402235161
1.01,0.10298898125327412
1.011,0.11335220272144586
1.012,0.09377191773439739
1.013,0.08197796107985343
1.014,0.09319857010289512
1.015,0.10896086749309143
1.016,0.09759715388993893
1.017,0.08732960771835925
1.018,0.09001637774852964
1.019,0.08536460780803638
1.02,0.10023066931981486
1.021,0.08812157467358171
1.022,0.1007094462056485
1.023,0.1049383409552876
1.024,0.10909995419054085
1.025,0.09995882009087582
1.026,0.08606099708589787
1.027,0.10473414598650284
1.028,0.10692514457353361
1.029,0.09884589840967233
1.03,0.10530962975900214
1.031,0.10387694228242964
1.032,0.09344408230807769
1.033,0.10148582393414368
1.034,0.09569378602141912
1.035,0.09863481730787979
1.036,0.10934143558004245
1.037,0.10253854734297152
1.038,0.10344931450311509
1.039,0.10416274362416982
1.04,0.10773050826225818
1.041,0.10179840348823416
1.042,0.10424794400993193
1.043,0.11261604407392373
1.044,0.10648180364765815
1.045,0.09588255270333315
1.046,0.09734655178023682
1.047,0.1007614463757294
1.048,0.10691438971703354
1.049,0.06792981227759401
1.05,0.11885663861628672
1.051,0.11237103575582429
1.052,0.11574900563413248
1.053,0.10407223689258606
1.054,0.09235396047315557
1.055,0.1124581933204621
1.056,0.10719928623349752
